,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pi7,Pi8,Pi9,Pi10,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,B7cs,B8cs,B9cs,B10cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,Pf17,Pf78,Pf89,Pf9x10,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Sell Price
10,10.0,-1.3045809510743678e-10,-57.14285714269909,-1.648758610757091e-11,2.210358692150362e-12,2057.142857142884,-4.056430482643223e-11,-2057.142857142833,-3.6431480794679715e-11,1371.4318155890508,685.7110415538185,0.8,0.6638447971787064,0.8000000000000002,0.8,0.5164021164021135,0.8000000000000002,0.7391534391533611,0.8000000000000002,0.6545938535896477,0.6976107319483646,-2000.0,57.14285714271558,1.648758610757099e-11,-2057.1428571428464,-2057.142857142844,4.056430482669152e-11,-3.5222674225587548e-15,-2057.1428571428332,-2057.1428571428696,-685.7110415538185,114.00000000000013,119.98333217576527,119.8165264060018,114.00000000000007,120.14990636700475,126.0,114.0,114.0,120.14990636700466,126.0,-22.28571428571589
11,11.0,-1.4855922873644587e-12,-57.14285714285906,1.6840883942644728e-11,-6.4946905871312394e-12,2057.1428571428505,1.7746838576692164e-12,-2057.1428571428632,2.124180893785834e-11,1371.4335579376907,685.7092992051497,0.8,0.6641975308647734,0.8,0.8,0.503703703703701,0.8000000000000002,0.7518518518517738,0.8,0.6461282143431188,0.693377958496481,-2000.0,57.14285714284222,-1.684088394264478e-11,-2057.1428571428455,-2057.142857142852,-1.7746838574079178e-12,1.7746387349352783e-12,-2057.142857142862,-2057.1428571428405,-685.7092992051497,114.0,119.98333217576514,119.81652640600132,114.00000000000006,120.14990636700473,126.0,114.0,114.0,120.14990636700475,126.0,-22.2857142857194
12,12.0,-1.5449302200773672e-11,-57.142857143282185,-3.295431485809687e-11,-1.8064477730545418e-11,2057.1428571444376,-1.1852584704307677e-10,-2057.1428571456145,-3.8445796352043594e-11,1371.4393918696521,685.7034652750308,0.8000000000000002,0.6645502645508431,0.8000000000000003,0.8000000000000002,0.49100529100527845,0.8000000000000008,0.7645502645502036,0.8000000000000003,0.6376625390846642,0.6891452210565118,-2000.0,57.14285714331513,3.29543148580969e-11,-2057.142857144301,-2057.142857144319,1.1852584704309388e-10,9.702002575097744e-10,-2057.1428571446445,-2057.1428571446827,-685.7034652750308,114.00000000000003,119.98333217576518,119.81652640599997,114.0,120.14990636700885,126.0,114.0,114.0,120.14990636700678,126.0,-22.285714285799546
13,13.0,-2.1161002678859314e-09,-57.1428571432542,-2.0517357737117025e-10,-1.462953927822765e-11,2057.142857146831,-1.35693822810783e-10,-2057.1428568503015,-1.6027166642678117e-10,1371.4068543564501,685.7360024929061,0.8000000000000133,0.6649029982369125,0.8000000000000015,0.8000000000000003,0.4783068783068412,0.8000000000000016,0.7772486772468105,0.8000000000000013,0.6291970646750564,0.6849122827695185,-2000.0,57.142857143459366,2.0517356607673644e-10,-2057.142857146681,-2057.1428571466954,1.3569392222251593e-10,1.1056211501880853e-09,-2057.142856849196,-2057.142856849356,-685.7360024929061,114.0,119.98333217576511,119.81652640824485,114.0,120.14990636701523,126.0,114.0,114.0,120.14990636706474,126.0,-22.285714279984177
14,14.0,2.1084673081744964e-09,-57.1428571444775,2.582946017839701e-10,5.725376781149332e-11,2057.1428571413207,3.7291605174149185e-10,-2057.142857141334,2.1020583854508044e-10,1371.4565325920037,685.6863245494795,0.8000000000000002,0.6652557319229895,0.7999999999999998,0.7999999999999998,0.46560846560843805,0.7999999999999994,0.7899470899452138,0.7999999999999998,0.6207312836096737,0.680679651136497,-2000.0,57.14285714421921,-2.5829460178397e-10,-2057.142857141751,-2057.1428571416936,-3.729160517414829e-10,-3.5979268300437944e-10,-2057.1428571416936,-2057.1428571414835,-685.6863245494795,114.00000000000001,119.98333217576516,119.8165264059973,114.0000000000008,120.14990636700225,125.99999999999442,114.00000000000115,114.00000000000226,120.14990636700347,125.99999999999497,-22.28571428555656
15,15.0,-1.2915715255114313e-09,-342.85713039128353,-1.8666030406525496e-10,-2.1557489489602342e-11,2057.1428571457877,-2.43024236138772e-10,-1628.571447246594,-1.1208289899866155e-10,1276.187852640935,638.0978678530096,0.800000000000008,0.6673721339624418,0.800000000000001,0.8,0.45291005291000724,0.8000000000000008,0.8000000001134027,0.8000000000000005,0.6128535808155939,0.6767407754090093,-2000.0,342.8571303914702,1.8666030616813758e-10,-2057.142857145523,-2057.1428571455444,2.430242359966727e-10,-285.7142732472385,-1914.2857204938325,-1914.2857204939446,-638.0978678530096,114.0000000000001,119.98333217576524,118.97898977853394,114.0,120.14990636701204,126.0,114.0,114.87384380810832,120.56533496667527,126.0,-19.428571552843167
16,16.0,1.2925628767320496e-09,-1428.5714408205179,1.6808230445431126e-10,-7.038581494390172e-12,2057.1428571429205,-4.8088049138935056e-12,1.837120142680364e-05,6.917975406651852e-11,914.2930267378415,457.13553856703606,0.8000000000000002,0.6761904761897289,0.8,0.8,0.44021164021159415,0.8000000000000008,0.8000000000000002,0.8000000000000002,0.6072097966999283,0.6739189510968672,-2000.0,1428.5714408203496,-1.6808230445471368e-10,-2057.1428571429087,-2057.142857142916,4.8088049139068956e-12,-1371.4285836761483,-1371.428565304947,-1371.4285653048776,-457.13553856703606,114.0,119.98333217576514,115.74109033280162,114.00000000000051,120.14990636700537,126.0,114.0,118.13551544126473,122.13107714372603,126.0,-8.571428448932636
17,17.0,2.067199879370622e-09,-1428.571428563862,1.7385892009572977e-10,-2.3692466715342252e-11,2057.1428571360757,3.98239030714351e-10,7.469748864732994e-10,9.165955086831569e-11,914.2956270451904,457.1329443791416,0.7999999999999874,0.6850088183413577,0.7999999999999989,0.8000000000000002,0.4275132275132233,0.7999999999999984,0.7999999999999956,0.7999999999999996,0.6015659965329827,0.6710971427982305,-2000.0,1428.571428563688,-1.7385892009557204e-10,-2057.1428571364504,-2057.142857136474,-3.9823903071435564e-10,-1371.4285714251705,-1371.4285714244236,-1371.428571424332,-457.1329443791416,114.00000000000016,119.9833321757653,115.7410903698659,114.0000000000007,120.14990636698674,125.99999999996515,114.00000000000138,118.13551540497012,122.13107712615586,125.99999999996851,-8.571428571188665
18,18.0,-2.148099759266241e-09,-1428.5714285659558,-2.0623986242526926e-10,4.304132845962873e-11,2057.142857141322,-2.6735683674508325e-10,-7.076917036805151e-10,-8.112650035930526e-11,914.2741171232757,457.1544543047249,0.8000000000000005,0.6938271604929995,0.8000000000000002,0.7999999999999998,0.4148148148148201,0.8,0.7999999999999998,0.8000000000000002,0.5959223291433329,0.6682752017222754,-2000.0,1428.5714285661618,2.0623986242531785e-10,-2057.142857141098,-2057.1428571410547,2.6735683674508366e-10,-1371.4285714272119,-1371.4285714279195,-1371.4285714280006,-457.1544543047249,114.00000000000071,119.98333217576582,115.74109036985891,114.00000000000009,120.14990636699969,125.99999999999021,114.0,118.13551540497474,122.13107712617034,125.99999999999272,-8.57142857139123
19,19.0,7.189735854561194e-11,-1428.571428571484,1.442808538598392e-11,-1.4366027778595636e-11,2057.142857142854,-2.2844709605616505e-15,-2.731328886603576e-11,1.4126225693794287e-11,914.2857484640656,457.1428229645056,0.8000000000000002,0.7026455026446754,0.8,0.8,0.40211640211640737,0.8,0.8,0.8,0.590278589955283,0.6654533324447168,-2000.0,1428.5714285714696,-1.4428085385998657e-11,-2057.1428571428396,-2057.142857142854,2.2844709492913146e-15,-1371.428571428558,-1371.4285714285854,-1371.428571428571,-457.1428229645056,114.0,119.98333217576514,115.74109036984218,114.00000000000004,120.14990636700472,126.0,114.0,118.13551540497883,122.13107712617621,126.0,-8.57142857144013
20,20.0,2.579313591830839e-11,-1428.571428571413,-1.883641733355553e-11,3.660675810583548e-12,2057.1428571428573,-5.320102891730946e-12,-2.0224912773686585e-11,-9.512860107673853e-12,914.2946679910852,457.1339034374947,0.8,0.7114638447963508,0.8000000000000002,0.8,0.38941798941799466,0.8,0.8000000000000002,0.8,0.5846347957084245,0.6626315182259668,-2000.0,1428.5714285714319,1.8836417333515697e-11,-2057.1428571428555,-2057.142857142852,5.320102891753848e-12,-1371.4285714285504,-1371.4285714285706,-1371.4285714285802,-457.1339034374947,114.00000000000006,119.9833321757652,115.74109036984235,114.0,120.14990636700472,126.0,114.00000000000004,118.13551540497885,122.13107712617618,126.0,-8.571428571425212
21,21.0,-2.173342203962806e-11,-1428.5714285714337,1.189271085386769e-11,2.5783826099332978e-12,2057.142857142855,-6.171994014568451e-15,1.81765220013756e-11,6.481074746834165e-12,914.2934037967008,457.1351676318603,0.8000000000000002,0.7202821869480264,0.8,0.8,0.37671957671958195,0.8,0.8,0.8,0.578991009265235,0.6598096962035479,-2000.0,1428.5714285714218,-1.1892710853843785e-11,-2057.142857142858,-2057.142857142855,6.1719940232183044e-15,-1371.4285714285857,-1371.4285714285677,-1371.428571428561,-457.1351676318603,114.0,119.98333217576514,115.7410903698423,114.00000000000004,120.14990636700472,126.0,114.0,118.13551540497892,122.13107712617624,126.0,-8.571428571426033
22,22.0,2.579313591830839e-11,-1428.571428571413,-1.883641733355553e-11,3.660675810583548e-12,2057.1428571428573,-5.320102891730946e-12,-2.0224912773686585e-11,-9.512860107673853e-12,914.2946679910852,457.1339034374947,0.8,0.7291005290997018,0.8000000000000002,0.8,0.36402116402116924,0.8,0.8000000000000002,0.8,0.5733472150183764,0.6569878819847979,-2000.0,1428.5714285714319,1.8836417333515697e-11,-2057.1428571428555,-2057.142857142852,5.320102891753848e-12,-1371.4285714285504,-1371.4285714285706,-1371.4285714285802,-457.1339034374947,114.00000000000006,119.9833321757652,115.74109036984235,114.0,120.14990636700472,126.0,114.00000000000004,118.13551540497885,122.13107712617618,126.0,-8.571428571425212
23,23.0,-2.173342203962806e-11,-1428.5714285714337,1.189271085386769e-11,2.5783826099332978e-12,2057.142857142855,-6.171994014568451e-15,1.81765220013756e-11,6.481074746834165e-12,914.2934037967008,457.1351676318603,0.8000000000000002,0.7379188712513773,0.8,0.8,0.35132275132275653,0.8,0.8,0.8,0.5677034285751869,0.654166059962379,-2000.0,1428.5714285714218,-1.1892710853843785e-11,-2057.142857142858,-2057.142857142855,6.1719940232183044e-15,-1371.4285714285857,-1371.4285714285677,-1371.428571428561,-457.1351676318603,114.0,119.98333217576514,115.7410903698423,114.00000000000004,120.14990636700472,126.0,114.0,118.13551540497892,122.13107712617624,126.0,-8.571428571426033
24,24.0,2.579313591830839e-11,-1428.571428571413,-1.883641733355553e-11,3.660675810583548e-12,2057.1428571428573,-5.320102891730946e-12,-2.0224912773686585e-11,-9.512860107673853e-12,914.2946679910852,457.1339034374947,0.8,0.7467372134030528,0.8000000000000002,0.8,0.3386243386243438,0.8,0.8000000000000002,0.8,0.5620596343283283,0.6513442457436289,-2000.0,1428.5714285714319,1.8836417333515697e-11,-2057.1428571428555,-2057.142857142852,5.320102891753848e-12,-1371.4285714285504,-1371.4285714285706,-1371.4285714285802,-457.1339034374947,114.00000000000006,119.9833321757652,115.74109036984235,114.0,120.14990636700472,126.0,114.00000000000004,118.13551540497885,122.13107712617618,126.0,-8.571428571425212
25,25.0,-2.173342203962806e-11,-1428.5714285714337,1.189271085386769e-11,2.5783826099332978e-12,2057.142857142855,-6.171994014568451e-15,1.81765220013756e-11,6.481074746834165e-12,914.2934037967008,457.1351676318603,0.8000000000000002,0.7555555555547284,0.8,0.8,0.3259259259259311,0.8,0.8,0.8,0.5564158478851388,0.64852242372121,-2000.0,1428.5714285714218,-1.1892710853843785e-11,-2057.142857142858,-2057.142857142855,6.1719940232183044e-15,-1371.4285714285857,-1371.4285714285677,-1371.428571428561,-457.1351676318603,114.0,119.98333217576514,115.7410903698423,114.00000000000004,120.14990636700472,126.0,114.0,118.13551540497892,122.13107712617624,126.0,-8.571428571426033
26,26.0,2.579313591830839e-11,-1428.571428571413,-1.883641733355553e-11,3.660675810583548e-12,2057.1428571428573,-5.320102891730946e-12,-2.0224912773686585e-11,-9.512860107673853e-12,914.2946679910852,457.1339034374947,0.8,0.7643738977064038,0.8000000000000002,0.8,0.3132275132275184,0.8,0.8000000000000002,0.8,0.5507720536382802,0.64570060950246,-2000.0,1428.5714285714319,1.8836417333515697e-11,-2057.1428571428555,-2057.142857142852,5.320102891753848e-12,-1371.4285714285504,-1371.4285714285706,-1371.4285714285802,-457.1339034374947,114.00000000000006,119.9833321757652,115.74109036984235,114.0,120.14990636700472,126.0,114.00000000000004,118.13551540497885,122.13107712617618,126.0,-8.571428571425212
27,27.0,-2.173342203962806e-11,-1428.5714285714337,1.189271085386769e-11,2.5783826099332978e-12,2057.142857142855,-6.171994014568451e-15,1.81765220013756e-11,6.481074746834165e-12,914.2934037967008,457.1351676318603,0.8000000000000002,0.7731922398580794,0.8,0.8,0.30052910052910575,0.8,0.8,0.8,0.5451282671950907,0.6428787874800411,-2000.0,1428.5714285714218,-1.1892710853843785e-11,-2057.142857142858,-2057.142857142855,6.1719940232183044e-15,-1371.4285714285857,-1371.4285714285677,-1371.428571428561,-457.1351676318603,114.0,119.98333217576514,115.7410903698423,114.00000000000004,120.14990636700472,126.0,114.0,118.13551540497892,122.13107712617624,126.0,-8.571428571426033
28,28.0,1.3136643492841008e-10,-771.4285714279197,4.354973180334516e-12,-9.774059872938896e-12,85.71428571513003,1971.4285714268483,3.530451216100831e-11,-8.627323501059498e-12,476.19322353193013,238.09249075385856,0.7999999999999994,0.77795414461998,0.8,0.8,0.3,0.7878306878306985,0.7999999999999997,0.8,0.542188802852301,0.6414090807469925,-2000.0,771.4285714279154,-4.35497317304993e-12,-2057.1428571419683,-2057.1428571419783,-1971.4285714268483,-714.2857142858154,-714.28571428578,-714.2857142857887,-238.09249075385856,114.00000000000031,119.98333217576545,117.71151175650041,114.00000000000033,120.14990636700442,125.99999999999872,119.89995829857183,121.96720870791178,123.99999999999726,125.99999999999746,24.285714285706582
29,29.0,1.454241546993795e-10,-742.8571428572017,4.880056063411443e-11,-2.9829173407969473e-12,1.101320599570429e-12,2057.1428571433034,-2.1702362854797068e-11,4.8007182990647347e-11,457.19586427598495,228.51842143769466,0.7999999999999984,0.7825396825388516,0.7999999999999997,0.8,0.3,0.775132275132283,0.7999999999999998,0.7999999999999997,0.5393666061592394,0.6399984732072537,-2000.0,742.8571428571529,-4.880056060666427e-11,-2057.1428571433016,-2057.1428571433044,-2057.1428571433034,-685.7142857137059,-685.7142857137276,-685.7142857136796,-228.51842143769466,114.0000000000005,119.98333217576561,117.79643458102285,114.00000000000064,120.14990636700462,125.99999999999834,120.14990636700442,122.13107712617393,124.08061895396467,125.99999999999548,25.714285714294913
30,30.0,1.9232847595345576e-10,-742.857142858241,-5.8854352241555545e-12,-2.2420502552040163e-11,2.9507306866375704e-12,2057.142857144571,-3.067165394672005e-10,-3.6004422179707164e-11,457.1348766207135,228.57940909313223,0.7999999999999972,0.7871252204577298,0.7999999999999997,0.8000000000000002,0.3,0.7624338624338598,0.8000000000000017,0.8,0.5365447859331856,0.638587489200506,-2000.0,742.8571428582469,5.885435220070471e-12,-2057.1428571445513,-2057.142857144574,-2057.142857144571,-685.714285713503,-685.7142857138097,-685.7142857138457,-228.57940909313223,114.0,119.98333217576355,117.7964345810201,114.0,120.14990636700605,126.0,120.14990636701852,122.13107712618785,124.08061895397913,126.0,25.714285714259606
31,31.0,-3.605197982866921e-10,-742.8571428561598,-3.6007270812246824e-12,4.368489778397697e-11,-7.343444140147526e-12,2057.142857141851,1.8223970090697714e-10,6.37811699637461e-11,457.28373885171646,228.43054686267433,0.7999999999999995,0.791710758376595,0.7999999999999997,0.7999999999999998,0.3,0.7497354497354534,0.8000000000000007,0.7999999999999996,0.5337220468044712,0.6371774240964154,-2000.0,742.8571428561635,3.6007270864823393e-12,-2057.1428571418874,-2057.1428571418437,-2057.142857141851,-685.7142857146368,-685.7142857144546,-685.7142857143908,-228.43054686267433,114.0,119.98333217576501,117.79643458102129,114.0,120.14990636700384,125.99999999999748,120.14990636700375,122.13107712617612,124.08061895396906,126.0,25.714285714328252
32,32.0,-4.067784741722735e-10,-742.8571428572405,-6.220690593176005e-11,-1.4457146293495966e-11,1.0492486814811344e-12,2057.1428571429665,1.0174189191231253e-10,-7.158050149334048e-11,457.1424137085132,228.5718720062132,0.800000000000002,0.7962962962954668,0.8000000000000002,0.8,0.3,0.73703703703704,0.8,0.8,0.5309001800531842,0.6357664866148957,-2000.0,742.8571428573027,6.2206905927644e-11,-2057.1428571429533,-2057.142857142968,-2057.1428571429665,-685.7142857147566,-685.7142857146548,-685.7142857147263,-228.5718720062132,114.0,119.98333217576466,117.79643458101837,114.0,120.14990636700642,126.0,120.1499063670062,122.13107712617908,124.08061895397255,126.0,25.714285714252103
33,33.0,3.553890454626807e-10,-600.000000267186,1.1312308262354224e-11,-4.685006275223758e-13,3.0371839790179693e-12,1842.8571432587412,1.8788690443387033e-11,-1.6544195505814786e-11,504.7574710317729,252.38538597630014,0.7999999999999998,0.8000000000008199,0.8,0.8,0.3,0.7256613756588997,0.7999999999999998,0.8000000000000002,0.5277843931949634,0.6342085521335605,-2000.0,600.0000002671748,-1.1312308235037877e-11,-1842.8571432587437,-1842.8571432587444,-1842.8571432587412,-757.1428570080753,-757.1428570080566,-757.1428570080731,-252.38538597630014,114.00000000000004,119.98333217576518,118.22013364826296,114.00000000000009,119.52405615725316,124.80384609685818,119.52405615725311,121.72099243839706,123.8789731959967,125.99999999999913,26.428571427257786
34,34.0,-4.8733958058280735e-11,-4.140371782023269e-06,-2.024280883468521e-11,-3.31463046461068e-11,-5.908250357848872e-12,942.857149087015,-1.3966509071950138e-10,3.567722577407346e-12,704.7482378894673,352.3946171641334,0.8000000000000002,0.8000000000263777,0.8000000000000002,0.8000000000000003,0.3,0.7198412698003378,0.8000000000000007,0.8000000000000002,0.5234340954302136,0.632033276718967,-2000.0,4.140392024832434e-06,2.0242809614056218e-11,-942.857149086976,-942.8571490870091,-942.857149087015,-1057.1428550534647,-1057.1428550536043,-1057.1428550536007,-352.3946171641334,114.0,119.98333217576497,119.9833321636899,114.0,116.85888928279641,119.64948812568353,116.85888928279726,119.98333218797816,123.0284519997408,126.0,29.42857140802545
35,35.0,-8.95162791277309e-11,8.992396013264917e-06,2.193697638427314e-11,4.645696197680011e-11,3.0647683856158085e-12,942.8571294111064,2.8194036008171742e-11,7.2591138073593176e-12,704.7601375048064,352.38272409167394,0.8000000000000007,0.7999999999708692,0.8,0.8,0.3,0.7140211640632321,0.8000000000000005,0.8000000000000002,0.5190837242110481,0.6298580747184012,-2000.0,-8.992417950241458e-06,-2.193697731193994e-11,-942.8571294111559,-942.8571294111094,-942.8571294111064,-1057.1428615965158,-1057.1428615964876,-1057.1428615964803,-352.38272409167394,114.00000000000014,119.98333217576528,119.98333220200045,114.00000000000021,116.85888922350932,119.64948801058102,116.85888922389313,119.98333214980883,123.02845198112078,126.0,29.428571474001664
36,36.0,6.734209128105451e-11,-4.817894457334485e-06,-1.315404206957943e-11,-1.7250660499780392e-11,-6.02762284008243e-12,942.8571500846513,2.989385384807293e-11,8.598795281563347e-12,704.7572341226252,352.38562061054853,0.8000000000000003,0.8000000000006093,0.8000000000000002,0.8000000000000002,0.3,0.7082010581985121,0.8000000000000004,0.8000000000000002,0.5147333709139948,0.627682854838089,-2000.0,4.817907611376549e-06,1.315404206794337e-11,-942.857150084628,-942.8571500846452,-942.8571500846513,-1057.1428547332123,-1057.1428547331823,-1057.1428547331736,-352.38562061054853,114.0,119.98333217576514,119.98333216171095,114.0,116.8588892855823,119.64948813145834,116.8588892855824,119.98333218982388,123.02845200069466,126.0,29.428571404475086
