,Power Request,Load Scaling Factor,Cost Result
0,8000.0,0.1,0.2900000000000001
1,8000.0,0.15,0.21000000000000005
2,9000.0,0.1,0.9700000000000006
3,9000.0,0.15,0.9700000000000006
