,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pi7,Pi8,Pi9,Pi10,Pi11,Pi12,Pi13,Pi14,Pi15,Pi16,Pi17,Pi18,Pi19,Pi20,Pi21,Pi22,Pi23,Pi24,Pi25,Pi26,Pi27,Pi28,Pi29,Pi30,Pi31,Pi32,Pi33,Pi34,Pi35,Pi36,Pi37,Pi38,Pi39,Pi40,Pi41,Pi42,Pi43,Pi44,Pi45,Pi46,Pi47,Pi48,Pi49,Pi50,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,B7cs,B8cs,B9cs,B10cs,B11cs,B12cs,B13cs,B14cs,B15cs,B16cs,B17cs,B18cs,B19cs,B20cs,B21cs,B22cs,B23cs,B24cs,B25cs,B26cs,B27cs,B28cs,B29cs,B30cs,B31cs,B32cs,B33cs,B34cs,B35cs,B36cs,B37cs,B38cs,B39cs,B40cs,B41cs,B42cs,B43cs,B44cs,B45cs,B46cs,B47cs,B48cs,B49cs,B50cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,Pf17,Pf78,Pf89,Pf9x10,Pf10x11,Pf11x12,Pf12x13,Pf13x14,Pf14x15,Pf15x16,Pf16x17,Pf17x18,Pf18x19,Pf19x20,Pf3x21,Pf21x22,Pf22x23,Pf23x24,Pf24x25,Pf25x26,Pf26x27,Pf27x28,Pf28x29,Pf29x30,Pf6x31,Pf31x32,Pf32x33,Pf33x34,Pf34x35,Pf35x36,Pf36x37,Pf37x38,Pf38x39,Pf39x40,P36x41,Pf41x42,Pf42x43,Pf43x44,Pf44x45,Pf45x46,Pf46x47,Pf47x48,Pf48x49,Pf49x50,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,Buy Price,Optimal Cost
0,0.0,0.0,2697.9817515852214,0.0,0.0,1467.9188396989944,679.4641578944595,2291.894300130697,903.4286354501971,414.2420164262143,0.0,0.0,0.0,72.59023974102053,0.0,21.679505089549675,11.592731141189049,8.860809957292233,10.77229199184875,0.0,0.0,0.0,0.0,367.4742354357487,141.88952612543468,0.0,0.0,0.0,2.561050981173199e-10,0.0,3.1682205758524615e-09,117.44356692215403,0.0,7.665861946758661,0.0,0.0,0.0,7.150971810962105,6.636830209077759,0.0,6.39177305387937,6.729656346993794,5.337117869840038,5.125214001800401,5.8347394079179695,8.19778875199406,14.541722610136429,0.0,0.0,0.0,0.0,0.7407407407407407,0.7240865323976221,0.7407407407407407,0.7407407407407407,0.7316795133351914,0.7365465175438614,0.7265932450609216,0.7351640207688259,0.7381836912566283,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7402926528411048,0.7407407407407407,0.7406069166352497,0.740669180671968,0.7406860443829797,0.7406742451111615,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7384723812627423,0.7398648794683614,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407391,0.7407407407407407,0.7407407407407212,0.7400157804510978,0.7407407407407407,0.740693420605267,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7406965989394385,0.7406997726530303,0.7407407407407407,0.7407012853515192,0.7406991996521791,0.7407077955687047,0.7407091036172728,0.7407047238308153,0.7406901371064691,0.7406509770209251,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,-9189.9482438926,-3270.0603953771833,-576.3058856218618,-2247.9442270051077,-2252.1789298196077,-788.4545831553135,-3676.147834574509,-1388.4655989540117,-489.18655771831453,-79.13944292940023,-83.32955279900024,-87.48193400000024,-91.70065092130024,-23.344918308079706,-27.565748831179707,-10.086747965930032,-2.731900400740984,1.9114976160512491,8.4678691009,4.2341909963,-580.5407294296618,-584.7484821197618,-588.9122258584617,-225.58467197141303,-87.87616603007835,-92.11586620177836,-96.35231450447836,-100.58414194257836,-104.77217826022225,-108.99463761912226,-113.21460408365404,5.9411123135394135,1.7249235588394134,5.165516096098075,0.9865014094980752,-3.1939675827019247,-3.4726956360192336,-0.5141274753571289,1.950609148620631,-2.1956521770793693,-3.893982984282691,-1.3924962352888974,-0.21186633664885998,0.7095582268515407,2.36307745476951,6.34395726086357,16.7074130377,12.544375926099999,8.385280906,4.1822833402,11846.50000106636,11846.596613270078,11846.613639840796,11846.56641547348,11846.63295461943,11846.656248903455,11846.608610853551,11846.649632054996,11846.664084680513,11846.666422790388,11846.668884693121,11846.671469273973,11846.674178492696,11846.674868198605,11846.675682605337,11846.67598060976,11846.676061321441,11846.676004847865,11846.675754671847,11846.67562957626,11846.630791502392,11846.648067453936,11846.665466394676,11846.672131106632,11846.674727334028,11846.67744881919,11846.680295465952,11846.68326713771,11846.686362540599,11846.689582691519,11846.659593738064,11846.659418212694,11846.659367251217,11846.659214640209,11846.659185494818,11846.659279858017,11846.659382456011,11846.659397645491,11846.659340016318,11846.659404885091,11846.659394902606,11846.659436042784,11846.659442302203,11846.659421338878,11846.65935152366,11846.659164096556,11846.658670489489,11846.658299875988,11846.658052139599,11846.657928577395,0.04,371.23377134411226
1,1.0,0.0,2647.9673007256592,0.0,0.0,1438.6811303436953,662.1154355726021,2247.454178979079,889.8801956867776,413.81896971817775,0.0,0.0,0.0,81.44813034247571,0.0,28.1638346048725,17.23783455538695,15.205304423414228,20.088087210953592,0.0,0.0,0.0,0.0,371.78200382923126,153.65748685465167,0.0,0.0,0.0,2.0660212586233478e-11,0.0,1.5118296748636866e-10,131.1227988601254,0.0,15.233674210910465,0.0,0.0,0.0,14.270055653379838,13.283328396900007,0.0,12.777479786739674,13.368402320543167,10.655967431575545,10.22762882971892,11.642834166288328,16.334644437019445,28.988914958946204,0.0,0.0,0.0,0.0,0.7407407407407407,0.707741055232649,0.7407407407407407,0.7407407407407407,0.7227987656170204,0.7324593852255119,0.7127200711166063,0.7296709331411297,0.735629253171948,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7397898866044228,0.7407407407407407,0.7404330658043554,0.7405627742858235,0.7405921844791314,0.7405502445728223,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.736177430621821,0.7389163764630858,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.740740740740739,0.7407407407407407,0.7407407407407203,0.739206380458134,0.7407407407407407,0.7405993855792737,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7406085121761461,0.7406177767987284,0.7407407407407407,0.7406224120195023,0.7406166786502004,0.7406420179919665,0.7406459701059783,0.7406328544841098,0.740589305967969,0.7404720331014254,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,-8983.2148301282,-3196.2060838175394,-556.5494136571801,-2198.583601444023,-2206.908505191223,-776.5655981742276,-3596.7191934346374,-1357.5739190627583,-476.06116606358074,-70.62385398180297,-78.91422736270297,-87.26109857740298,-95.57146788700297,-22.49458974352727,-30.78964001242727,-10.925974660254774,-2.032509828967822,4.882798002546406,16.5929266358,8.2924689042,-564.8776129524801,-573.2245822033802,-581.5334999186801,-218.12448061534894,-72.83702445159727,-81.14936194079726,-89.44694789459727,-97.78853426879726,-106.1182920618766,-114.4906495383766,-122.81910997142542,11.77526812927841,3.4585763473784117,10.322876298388875,1.9719991312888745,-6.373307412511124,-6.884947309219518,-0.98671340263968,3.922603962960327,-4.428438718839674,-7.786573207191607,-2.7123936010484395,-0.428301935172895,1.4152373816460269,4.691837695434354,12.654293330353799,33.264884305500004,24.958656192200003,16.6044676918,8.2970471632,11846.500001018705,11846.59443124457,11846.610874127015,11846.564957094406,11846.630158767126,11846.653101805994,11846.606264140444,11846.646372679272,11846.660437529692,11846.662524054147,11846.664855510522,11846.667433567853,11846.67025714756,11846.67092173145,11846.671831385618,11846.672154184387,11846.672214233186,11846.672069975011,11846.671579750888,11846.67133475683,11846.627563037233,11846.64449852873,11846.661679476247,11846.66812378516,11846.67027569454,11846.672673184563,11846.675315819262,11846.678204898426,11846.68134007241,11846.68472259959,11846.656730398941,11846.656382508056,11846.656280327179,11846.655975346039,11846.655917084898,11846.65610537918,11846.656308789452,11846.65633794111,11846.65622205091,11846.656352885595,11846.65633542727,11846.656415562771,11846.65642821661,11846.656386404551,11846.656247787954,11846.655873926955,11846.654891142436,11846.65415375876,11846.653663192923,11846.653418063233,0.04,370.6162248759719
2,2.0,0.0,2598.0702511730806,0.0,0.0,1409.452420660165,644.7425908881409,2203.0487422098263,876.2849902691597,413.35953378712117,0.0,0.0,0.0,90.32793346855736,0.0,34.71606381887655,22.946495264721943,21.61876280460279,29.47095412346639,0.0,0.0,0.0,0.0,376.09816740332536,165.46923509391223,0.0,0.0,0.0,1.657161158016409e-11,0.0,5.285352769689289e-13,144.90955749016376,0.0,22.763968129302643,0.0,0.0,0.0,21.331996571955706,19.85613920176265,0.0,19.08401423178054,20.043992075501258,15.9363732744261,15.25497718356393,17.388638187848876,24.401038859002583,43.337119868156734,0.0,0.0,0.0,0.0,0.7407407407407407,0.6917035845463954,0.7407407407407407,0.7407407407407407,0.7140984420326983,0.7284794926891652,0.6991210048066692,0.72426176653453,0.7330776511115337,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7392323067681972,0.7407407407407407,0.7402187691141154,0.7404211292533253,0.7404587353260166,0.7403683251029242,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7338558369958745,0.7378949614316419,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407388,0.7407407407407407,0.7407407407407203,0.7383118770168368,0.7407407407407407,0.7404588672574879,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7404768331849612,0.7404952080382237,0.7407407407407407,0.7405046094625161,0.7404929503040554,0.740543645317433,0.7405518035801538,0.7405255172113453,0.7404386822713085,0.7402045200158195,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,-8776.4607370222,-3122.3469489996987,-536.7717837646185,-2149.257493990169,-2161.7071408239694,-764.7097352234046,-3517.3684459603323,-1326.763689207506,-462.92539797724623,-62.08322228722503,-74.53196407502503,-86.97950674242503,-99.43672011532503,-21.56334994906767,-34.04845524976767,-11.769543758291121,-1.3277126374691772,7.852206167133612,24.8846749935,12.4356067135,-549.2463416675184,-561.7355862303184,-574.2181888985184,-210.6288969301931,-57.64933933498085,-70.12097975748085,-82.59273911808086,-95.03422886238086,-107.47882283236429,-119.95756089676428,-132.46839926356375,17.61764469799898,5.146490044698979,15.460383150501622,2.98007940630162,-9.52137953449838,-10.350820460598898,-1.4758437883431916,5.869094813519459,-6.64120620098054,-11.63879820189948,-4.107578465198221,-0.6813602871721185,2.1336922751918124,7.012427411140685,18.93610322434327,49.828848639,37.3869476473,24.8743007142,12.4366469369,11846.5000009722,11846.592249077312,11846.608107646141,11846.563499736121,11846.627365975462,11846.649958747552,11846.603919729338,11846.643118011489,11846.656794780018,11846.658628979023,11846.660830965746,11846.66340070455,11846.666338480914,11846.666975552313,11846.667981485783,11846.668329207207,11846.668368433377,11846.66813644645,11846.667401249311,11846.66703384958,11846.624334745593,11846.640930808058,11846.657895635757,11846.664118495843,11846.66582169829,11846.667893364795,11846.670333498676,11846.673141205418,11846.67631657647,11846.679860620294,11846.653872422072,11846.653351922709,11846.653199873732,11846.652743108929,11846.652655064836,11846.652936366474,11846.653242173283,11846.65328577592,11846.653112378155,11846.65330858734,11846.653280225566,11846.653401580721,11846.653421710973,11846.653358672722,11846.6531514961,11846.65259204389,11846.651119889797,11846.650015321751,11846.649280429987,11846.648912998962,0.04,369.9965582415375
3,3.0,0.0,2547.929344210619,0.0,0.0,1380.1161661229396,627.2999050158487,2158.4939271044,862.6862123510103,412.91620767750914,0.0,0.0,0.0,99.30179108184018,0.0,41.31512152644362,28.672376622488837,28.075457775283972,38.928153359941696,0.0,0.0,0.0,0.0,380.3629481220634,177.25470593261028,0.0,0.0,0.0,2.1710630577653877e-13,0.0,1.590373814279367e-10,158.73388457177114,0.0,30.3433407165496,0.0,0.0,0.0,28.396489911765993,26.423006010262824,0.0,25.425661272475484,26.666883323913165,21.21738264630871,20.338600712965544,23.16471030431367,32.52445900532906,57.81000600525717,0.0,0.0,0.0,0.0,0.7407407407407407,0.6759756256315149,0.7407407407407407,0.7407407407407407,0.7055792064393468,0.724607271053265,0.6857969682196049,0.718936543001499,0.7305287856320428,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7386193327491735,0.7407407407407407,0.7399637374997546,0.740244139274174,0.7402854300311075,0.7401280278599617,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7315079175630222,0.7368007965802061,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407388,0.7407407407407407,0.7407407407407193,0.7373320382231838,0.7407407407407407,0.7402715626851636,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7403015462101972,0.7403321030628517,0.7407407407407407,0.7403476609361428,0.740328339913167,0.7404126738196163,0.7404262566621725,0.7403825251724298,0.7402379140058435,0.7398476681268983,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,-8568.9806081984,-3048.232609501723,-516.939517999304,-2099.7123409964593,-2116.3333047751594,-752.8161686162199,-3437.6680147339175,-1295.8076535230177,-449.7699475749074,-53.49562323659829,-70.07404370869828,-86.7211030962983,-103.32346394269828,-20.671329027858114,-37.315277613858115,-12.642720703914499,-0.5968995069256638,10.85271006465831,33.1977159026,16.5761291994,-533.607357759104,-550.201077694304,-566.8182644003041,-203.10820779374063,-42.44063382373037,-59.03692642733037,-75.66767273983038,-92.25517839633038,-108.85680266023016,-125.45815084273015,-142.10516809387113,23.49809052205879,6.845413138458787,20.59232446280839,3.954623280108391,-12.712448788491608,-13.781120810604303,-1.9734705928383098,7.831524915124512,-8.828856343375486,-15.510701326587306,-5.449461298574142,-0.8787469970654351,2.826140084100108,9.359774752713776,25.285568618742833,66.4596660229,49.8752665263,33.2709668078,16.6364758879,11846.500000926613,11846.590059370708,11846.605332011508,11846.562035906996,11846.624561616962,11846.646803008196,11846.601564987512,11846.639848704865,11846.653136809793,11846.654717295578,11846.656787577336,11846.659349682692,11846.662402290744,11846.663013008323,11846.664115457725,11846.66448897656,11846.664506611467,11846.664185977032,11846.663205177638,11846.662715449414,11846.621097072106,11846.637352360724,11846.65409856865,11846.660099238048,11846.661353112213,11846.663097310187,11846.66533284966,11846.66805845284,11846.671274536517,11846.674981092132,11846.651001394528,11846.650307161877,11846.650104919509,11846.649496535392,11846.649379699138,11846.6497552785,11846.650162430928,11846.65022073557,11846.649989359299,11846.650250200944,11846.650213530029,11846.650374530092,11846.650400491983,11846.650316995889,11846.650040468676,11846.649293426326,11846.647329927242,11846.645856401114,11846.64487343606,11846.644381924181,0.04,369.37586965536275
4,4.0,0.0,2497.8912677267285,0.0,0.0,1350.8421112562396,609.9095136880478,2114.0188201610085,849.0750806176038,412.4647782252358,0.0,0.0,0.0,108.16742729788277,0.0,47.83629128700446,34.361665029087305,34.52526927682464,48.42989653581292,0.0,0.0,0.0,0.0,384.6676159229957,189.1242737846135,0.0,0.0,0.0,0.0,0.0,0.0,172.5601289544573,0.0,37.87935446044762,0.0,0.0,0.0,35.46058595251831,32.973359161433905,0.0,31.721745188345512,33.28649988238799,26.476746886939008,25.39421610700218,28.94152790258839,40.653663807185495,72.24617829016442,0.0,0.0,0.0,0.0,0.7407407407407407,0.6605565437319673,0.7407407407407407,0.7407407407407407,0.6972406748883824,0.7208423975119806,0.6727474693297221,0.7136953388001558,0.7279827067541093,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.737951632580668,0.7407407407407407,0.7396684517510693,0.7400320302307846,0.7400723110849543,0.7398290778813454,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7291334261067075,0.7356333627914122,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407388,0.7407407407407407,0.7407407407407193,0.7362668522419835,0.7407407407407407,0.7400377395094818,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7400826537043174,0.7401285638087688,0.7407407407407407,0.7401518476942394,0.7401228676916708,0.7402492371104376,0.7402695022417589,0.7402038737656237,0.7399869654638239,0.7394017040633787,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,-8361.946071357,-2974.283816747795,-497.1333123960665,-2050.3046904897446,-2071.028143781745,-740.9325071295051,-3358.1562525664604,-1264.9436798124516,-436.6102466968478,-44.94043008761208,-65.70499324261208,-86.42929680361208,-107.22245265961207,-19.793633566729316,-40.537441064729315,-13.474602652724858,0.16362310636244257,13.90464137118708,41.551432576,20.766586617,-517.9263241180665,-538.7174287530665,-559.4464132680665,-195.5433087250708,-27.2043496104573,-47.9501112204573,-68.7192119744573,-89.5175675984573,-110.2635357574573,-131.0257281114573,-151.7929658774573,29.29901671998716,8.580497024987162,25.663106244434786,4.9247991324347895,-15.80179698756521,-17.20465310529772,-2.48721375477941,9.73279702065449,-10.984397956345513,-19.378713785267486,-6.809714570879493,-1.0824967089404873,3.5473415120616916,11.712161269650082,31.592535506835578,83.118569355,62.335128389000005,41.615991384000004,20.809617931000002,11846.500000882232,11846.587874555882,11846.60256203833,11846.560576141334,11846.621763350375,11846.643653653204,11846.599215820526,11846.636587692534,11846.64948700805,11846.650814737857,11846.652755940153,11846.655309425196,11846.658477226776,11846.659062013752,11846.660259659737,11846.66065775597,11846.660652921859,11846.660242120477,11846.659014516928,11846.658400984836,11846.617863817504,11846.633779834681,11846.650308252094,11846.656085424509,11846.65688915528,11846.65830580287,11846.660336056593,11846.662980780446,11846.66623842627,11846.670109472894,11846.648138259101,11846.647272642422,11846.647019138292,11846.646260941694,11846.646115442312,11846.64658229418,11846.647090592322,11846.647164075122,11846.646876527182,11846.647201052701,11846.647154823258,11846.64735601099,11846.647387992514,11846.647283189064,11846.646937162344,11846.646003785336,11846.643548111191,11846.641706467477,11846.640476954666,11846.639862150285,0.04,368.7563206961022
5,5.0,0.0,2447.86690831928,0.0,0.0,1321.747190730722,592.8756866237873,2069.575141563607,835.4758781767524,411.98858151183555,0.0,0.0,0.0,117.11359410597673,0.0,54.378116195403386,40.0573088693619,40.908511846163805,57.78306868286882,0.0,0.0,0.0,0.0,388.79582229808483,200.56406756818083,0.0,0.0,0.0,1.02216571724154,0.0,1.7160302144045384e-10,185.82777527778086,0.0,45.46500386920958,0.0,0.0,0.0,42.540076326605394,39.572147306555514,0.0,38.105957789890326,39.9622463034729,31.79125199240736,30.471209290393205,34.68166842157318,48.7197504014486,86.59999015564064,0.0,0.0,0.0,0.0,0.7407407407407407,0.6454462541744409,0.7407407407407407,0.7407407407407407,0.6890817416122668,0.7171826710513399,0.659972314134885,0.7085380802928919,0.7254395673620609,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7372287091602608,0.7407407407407407,0.7393327843671471,0.7397847628920848,0.7398197894068914,0.7394723922721921,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.726733451894991,0.7343953129916087,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407344310758176,0.7407407407407407,0.7407407407407183,0.7351197672094046,0.7407407407407407,0.7397570913374496,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7398200606405728,0.7398842912945307,0.7407407407407407,0.7399166257325733,0.7398761871589333,0.7400529948141882,0.7400814083572502,0.739989789392651,0.7396862262638149,0.7388671362229119,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,-8155.1445032169995,-2900.4491499147393,-477.4425304024596,-2000.85050086329,-2025.7182306022903,-728.8714157335681,-3278.740905059969,-1234.0992051533624,-423.48724237061015,-36.37662589777462,-61.26309735077462,-86.14738619777462,-111.08770429677462,-18.9004400527979,-43.8349780097979,-14.32078431439452,0.8512213549673797,16.874570582131188,49.774419966,24.870668754,-502.30718533345964,-527.2135235474597,-552.1076783914597,-188.2317222883748,-12.549300097193987,-37.43321428319398,-62.32813076119398,-87.23117209519398,-111.11590269795245,-136.04503340695246,-160.90904220478086,35.2018384508033,10.2633210198033,30.832914335012884,5.907045356012885,-19.01003511598712,-20.654633515051234,-2.967916258445837,11.728364255109675,-13.194541008890324,-23.23243883193588,-8.170956845462978,-1.3200095000556191,4.210488068337586,14.038106655910763,37.88026018135936,99.558832754,74.699145943,49.798383240999996,24.862373239999997,11846.500000838978,11846.585693113559,11846.599798847521,11846.559115001644,11846.618963568886,11846.640497541104,11846.596869502711,11846.633330105016,11846.64584171506,11846.646916434323,11846.648726404906,11846.651271561992,11846.654553560442,11846.655111958918,11846.656407028398,11846.656830124522,11846.65680497587,11846.656306430168,11846.654835884587,11846.654101100426,11846.61463917367,11846.630215320742,11846.64652692589,11846.652088085091,11846.652458844266,11846.653564778997,11846.655406214128,11846.657983389361,11846.661266219051,11846.665285558556,11846.645251475647,11846.644211464425,11846.64390824249,11846.64299730767,11846.642822788534,11846.643384425466,11846.643994650769,11846.644082335575,11846.643735830057,11846.644125652641,11846.644070810047,11846.644312214688,11846.644351213356,11846.644226817722,11846.64381207264,11846.64269292937,11846.639751539418,11846.637544609515,11846.63607335363,11846.63533881339,0.04,368.1555647737766
6,6.0,0.0,2397.91663923169,0.0,0.0,1294.4521387232178,580.0720043178519,2025.343681358887,821.9777474716149,411.55302977026423,0.0,0.0,0.0,125.9153673265639,0.0,60.89299437108521,45.767596609370365,47.35982156986763,67.2511486856825,0.0,0.0,0.0,0.0,391.0161093422483,207.72945311307694,0.0,0.0,0.0,15.404244993699157,0.0,6.269519407853528e-10,192.42292149862666,0.0,53.00873416145323,0.0,0.0,0.0,49.59628990913091,46.15151016100586,0.0,44.4504157142014,46.55541410703483,37.01618918036848,35.487889534834885,40.45845790423655,56.81229136463535,100.98701026515336,0.0,0.0,0.0,0.0,0.7407407407407407,0.6306442996112823,0.7407407407407407,0.7407407407407407,0.6810912963115061,0.7136019796666618,0.6474701926450154,0.7034641435801041,0.72289911656101,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7364514538063932,0.7407407407407407,0.738956901685844,0.739502246863632,0.7395274448292997,0.7390572617247495,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7243197722076932,0.7331130324168366,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7406393431437577,0.7407407407407407,0.7407407407407143,0.7339319713976847,0.7407407407407407,0.7394298769290456,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7395139107028621,0.7395994054293393,0.7407407407407407,0.739642240450387,0.7395888080595072,0.7398244998192476,0.739862347310739,0.7397400458253409,0.7393355331072431,0.7382437596163368,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,-7948.431780293,-2827.063859591968,-458.141877589278,-1950.7280970996965,-1979.8001303656965,-714.3800482814787,-3199.636806107336,-1203.3658771454486,-410.4246648028338,-27.891854595569576,-56.910183506569574,-85.90459985356958,-114.93085527956957,-18.015268551005686,-47.00704608300568,-15.125375341920481,1.592242859449888,19.891340495317515,58.086833934,29.049413081999997,-487.193437633278,-516.253146150278,-545.311904610278,-183.2866246430297,-4.551364797952784,-33.551432922952785,-62.571741329952786,-91.65058668495278,-105.31821927125362,-134.35003062025362,-163.38498169962668,41.01591761394518,11.992968130945178,35.93008071839841,6.847323339398407,-22.141435130601597,-24.048200237338158,-3.444767288207253,13.677519988798606,-15.378601974201397,-27.08905207226344,-9.539188502228612,-1.5282673858601374,4.9705964629747506,16.353857392211307,44.17473868484666,116.13451078700001,87.11887096500001,58.070721402000004,28.996903219,11846.500000796472,11846.583524948133,11846.597060459466,11846.557634120503,11846.616126077102,11846.637231917919,11846.594532380817,11846.630084996707,11846.642210686303,11846.643034729825,11846.644716097513,11846.647254082525,11846.65064962497,11846.651181871935,11846.65257065809,11846.65301752536,11846.652970483803,11846.652382809852,11846.650666680038,11846.649808437887,11846.611454263755,11846.626706598612,11846.642817432656,11846.64823249454,11846.648366961068,11846.649358211982,11846.651206845052,11846.6539145893,11846.657026132203,11846.660995395661,11846.642059003514,11846.640847219463,11846.640492896331,11846.639431369324,11846.639229070335,11846.639883222279,11846.640593708114,11846.640695481146,11846.640291389202,11846.640745738321,11846.640683547772,11846.640965375846,11846.641010527344,11846.640863674851,11846.640380512554,11846.639075403351,11846.635644296486,11846.633070434245,11846.631354777666,11846.630498085482,0.04,367.8239640274571
7,7.0,0.0,2347.9925279420327,0.0,0.0,1267.1497674382917,567.2366250282458,1981.1455278970311,808.4820379255367,411.16636517713926,0.0,0.0,0.0,134.85701316328417,0.0,67.44340101397731,51.45864305893488,53.75616775516816,76.64389059290573,0.0,0.0,0.0,0.0,393.26105065386844,214.92873700489278,0.0,0.0,0.0,29.75661628153757,0.0,7.370632027934179e-10,199.01600158920795,0.0,60.49686080755567,0.0,0.0,0.0,56.655621825124726,52.685085926224296,0.0,50.71051151791248,53.21440280637659,42.32297264498379,40.56628627549919,46.21850901696911,64.88802971293082,115.31855990105063,0.0,0.0,0.0,0.0,0.7407407407407407,0.616150518574603,0.7407407407407407,0.7407407407407407,0.6732693841668254,0.7101005190183394,0.635240899262935,0.6984735137163662,0.7203610525784351,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7356190031078544,0.7407407407407407,0.7385405843956343,0.7391846009188237,0.7391956166332802,0.7385841512889908,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7218922348579779,0.7317863118180409,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.740455660327205,0.7407407407407407,0.7407407407407097,0.7327034775607143,0.7407407407407407,0.7390564395166532,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7391641846422131,0.7392741888495478,0.7407407407407407,0.739329212601511,0.7392603240915666,0.7395632469016858,0.7396119381361989,0.7394547463869646,0.7389349897139534,0.7375319166539847,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,-7742.027506105,-2753.796567186276,-438.9330879042438,-1900.7560460337454,-1933.8831524187456,-699.9130585324536,-3120.6435561269773,-1172.663434719946,-397.3156212444095,-19.342796978270243,-52.50374072927025,-85.66265744627025,-118.79999210127025,-17.12268743098609,-50.29086792098609,-15.984736126008771,2.297542116926105,22.887735852094266,66.328911175,33.135847259,-472.1030809942438,-505.24657062324377,-538.4485782952438,-178.33228291737538,3.4715353245174216,-29.69022673748258,-62.87584848648258,-96.07750066848257,-99.51320504194501,-132.65185747994502,-165.81208350520794,46.8167035373727,13.6803048413727,41.03178918692837,7.912195648928369,-25.280375217071636,-27.50464131126149,-3.9705237401367675,15.574960356087523,-17.549522603912475,-30.94583710081014,-10.891394776433556,-1.7566550504497633,5.652249993049425,18.669543885018534,50.430549330949354,132.623535919,99.448688842,66.31614327,33.178814011,11846.500000755132,11846.581360269653,11846.594328272151,11846.556157682433,11846.613293061027,11846.633971490435,11846.59219853459,11846.62684407612,11846.638582472237,11846.639153940567,11846.640705123804,11846.64323596167,11846.646745815919,11846.647251692442,11846.648737497015,11846.649209753572,11846.649141874483,11846.648465674178,11846.646506038007,11846.645527065011,11846.608276245424,11846.623203402987,11846.639111470005,11846.644380161366,11846.644277597523,11846.645154772421,11846.647012390755,11846.649850925673,11846.652790965083,11846.656710058794,11846.63887028425,11846.637487120015,11846.637082945683,11846.635870692211,11846.635636932302,11846.63638382208,11846.637196426082,11846.637313732223,11846.636853581711,11846.63737206918,11846.637298093627,11846.637619871699,11846.637671770752,11846.637504779275,11846.636953201622,11846.635463268787,11846.631545004788,11846.62860686619,11846.626647603953,11846.625667359895,0.04,367.4948485182969
