,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,V1,V2,V3,V4,V5,V6,Sell Price
0,0.0,-4.230460426413174e-11,-4.741363703562873e-11,-8.002793360720878e-12,-8.49649398147051e-14,0.0,1364.7711639465901,0.740740740740741,0.740740740740741,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7323162273830458,-1274.4161008480141,29.93322785830556,15.046132851342533,-1319.571184748719,-1334.5477106948977,-1349.556176928918,114.13803425941676,114.04618657726928,114.00000000000254,118.13861872457002,122.09190357011471,126.0,13.647711639457205
1,1.0,-2.1500643097215377e-15,-2.9318955746402733e-15,-2.245290990253489e-15,-1.3467319022720515e-17,-8.648522287248312e-17,1380.656800167817,0.740740740740741,0.740740740740741,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7237936545425037,-1198.7272637447813,60.49917705409637,30.328979747905493,-1289.663994671558,-1320.0885385976596,-1350.387327112322,114.27861740177157,114.09308650614697,114.0,118.18552291130509,122.09314588527714,126.0,13.80656800167817
2,2.0,-2.552402733613235e-13,0.0,-3.1778345146310505e-14,-1.9964065123279084e-14,-9.701169988857172e-15,1396.9313181171212,0.740740740740741,0.740740740740741,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7151706217146202,-1121.7022826837158,91.7707380764881,46.002378899942634,-1259.195350115603,-1305.2388923897056,-1350.964591631185,114.42243152753566,114.14117037121144,114.0,118.23403228809418,122.09495999552169,126.0,13.969313181171179
3,3.0,-5.612155185019674e-11,-3.7073850716815016e-11,-5.594755778451366e-12,-6.5997192520012016e-12,-8.59735600853423e-12,1413.7178978265556,0.7407407407407414,0.7407407407407413,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7064439680243328,-1042.6658283669472,123.68570105016127,61.84979012039176,-1228.1377960092377,-1289.8690061584548,-1351.7293199602204,114.56861021305643,114.18977261378258,114.00000000000061,118.28320417101874,122.09605130869998,126.0,14.137178978255696
4,4.0,-6.547885567087519e-10,-5.046045955213463e-10,-4.4824510325291306e-10,0.0,-1.3016580174829429e-10,1430.3966146530834,0.7407407407407455,0.7407407407407444,0.7407407407407436,0.7407407407407407,0.7407407407407416,0.6976143592919063,-961.5203764622213,156.45223088948214,78.16801094873252,-1196.1190961863476,-1274.13416384053,-1352.3698188160379,114.71868499204244,114.23980199462838,114.00000000035087,118.33345026680023,122.09728781771094,126.0,14.303966146379238
5,5.0,0.0,-5.38284586175386e-12,0.0,0.0,0.0,1448.058320050374,0.7407407407407455,0.7407407407407444,0.7407407407407436,0.7407407407407407,0.7407407407407416,0.6886757276866571,-878.3003158296128,189.8524866494815,94.9974477551137,-1163.1995012274067,-1258.0185641234173,-1353.0472792958633,114.87209856486261,114.2913805849371,114.00000000000047,118.38441575305768,122.09827828167195,126.0,14.480583200503364
6,6.0,-2.682627016795373e-16,-2.3790211431858713e-18,-5.040054472914752e-18,-2.3614098930075607e-22,-1.3511138457536485e-19,1465.4187491833686,0.7407407407407455,0.7407407407407444,0.7407407407407436,0.7407407407407407,0.7407407407407416,0.6796299329386115,-793.6312517720696,224.0733331877098,112.05809086939557,-1129.532311049,-1241.6335176151608,-1353.5341994302094,115.02855317792361,114.34364852071592,114.0,118.43629932292728,122.09956129073767,126.0,14.654187491833687
7,7.0,-8.992195876800224e-11,-5.2508098129927516e-11,-6.032543290856313e-11,-6.111933008312587e-12,-1.5627886463219498e-11,1483.9222023956502,0.740740740740746,0.7407407407407447,0.7407407407407439,0.7407407407407407,0.7407407407407417,0.6704699193435767,-706.063758314528,259.1872694382925,129.5112938414286,-1094.9317061942847,-1224.5927287547433,-1354.2337357288816,115.18874699138905,114.39709858898263,114.00000000000877,118.48922134641234,122.10007899982025,126.0,14.839222023936731
8,8.0,-1.880006658128153e-17,-3.807262579800987e-15,-3.4044373388528863e-18,-2.8503083284456627e-18,-3.4728351487947616e-21,1502.0978020948662,0.740740740740746,0.7407407407407447,0.7407407407407439,0.7407407407407407,0.7407407407407417,0.6611977106886701,-617.9401945619695,294.7044599093102,147.2994939652112,-1060.0320527433787,-1207.3183045150638,-1354.5755311732257,115.35100122349583,114.45155351109072,114.0,118.54346687332318,122.10138528230273,126.0,15.020978020948663
9,9.0,-4.753496485321307e-10,0.0,0.0,0.0,0.0,1521.115206276702,0.7407407407407489,0.7407407407407447,0.7407407407407439,0.7407407407407407,0.7407407407407417,0.6518081106499249,-526.2877462133221,331.5520160513296,165.8625955708337,-1023.452507955416,-1189.2728400982216,-1355.1890152957544,115.51945790759464,114.50835708181621,114.00000000040968,118.59895654198996,122.10180271956645,126.0,15.211152062714733
