,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,V1,V2,V3,V4,V5,V6,Sell Price
0,0.0,-1000.0,-1000.0,-38.10601492125406,3033.6769276043206,609.837158687176,-605.408071370174,0.7469135802469137,0.7469135802469137,0.7409759630550695,0.7220143399530597,0.7369763138352643,0.7444778276010504,-986.758943098,1042.4925712422812,40.31094615925406,-3031.482196884323,-2.123543895643119e-12,607.6377472921739,117.27728877400389,114.12369457002124,114.00000000000009,126.0,126.0,124.30065799059784,-71.52424059684948
1,1.0,-999.9999999992798,-999.9999999995626,-38.10318835450538,3029.3293552665864,610.6792932267894,-601.9054601400279,0.7530864197530821,0.7530864197530838,0.7412111679214554,0.7033147760316611,0.7332066885684323,0.748193293404384,-973.645943523,1046.8670139550682,42.49660165550538,-3024.922098673348,2.3852582727206943e-10,606.2902533850279,117.2968649663215,114.13039744589922,114.00000000000028,125.99999999999517,125.99999999999451,124.30445214323217,-71.52412753413392
2,2.0,-1000.0,-1000.0,-38.093465211416195,3024.965772458903,611.513656067237,-598.3859633099828,0.759259259259255,0.7592592592592567,0.7414463127684394,0.6846421478066061,0.7294319129136964,0.7518870339186432,-960.595194353,1051.2323700246116,44.679670031416194,-3018.373674237157,7.456914102756178e-10,604.9670637389828,117.31640306470003,114.13709199476708,114.0,126.0,126.0,124.30817774944386,-71.52373860840925
3,3.0,-1000.0,-1000.0,-38.09734179908351,3020.621113730023,612.3715674968969,-594.8953394251366,0.7654320987654278,0.7654320987654296,0.7416814815449769,0.6659963384625937,0.7256518415093944,0.7555592273718847,-947.506914912,1055.5952742032816,46.84728975108351,-3011.8431503357833,0.044791059239795594,603.6649218091367,117.33588451436326,114.14373878065192,114.0,126.0,125.99987558040291,124.31171787494236,-71.52389367193634
4,4.0,-1000.0,-1000.0,-38.07926474556874,3016.275335545192,613.2124085731592,-591.4084793690287,0.7716049382716007,0.7716049382716025,0.7419165387347644,0.6473773549098456,0.7218665797280787,0.7592098969976195,-934.4410867,1059.9546284472938,49.008822345568746,-3005.3222634993226,0.04489918586940121,602.3182920790287,117.35533398851067,114.15036651558236,114.0,126.0,125.99987528005663,124.31550895259747,-71.52317058978522
5,5.0,-999.9999999984152,-999.9999999986228,-38.09564712169249,3011.848121466145,614.0802871998969,-587.8327615473112,0.7777777777777638,0.7777777777777669,0.7421516970503305,0.628785699839067,0.7180759606712892,0.7628384942911215,-921.30731251,1064.3173101603152,51.216313111692486,-2998.7520910087305,2.267414321653271e-06,600.9553049473112,117.3749272046227,114.15713477123653,114.00000000000033,125.99999999998639,125.99999999368801,124.31947266999751,-71.52382588474921
6,6.0,-1000.0,-1000.0,-38.08409288875282,3007.587639026836,614.8774582167503,-584.381004344577,0.7839506172839367,0.7839506172839398,0.7423867840434709,0.6102203440426051,0.7142804208057536,0.7664457844413965,-908.31460321,1068.665567753444,53.377754298752826,-2992.2423922490093,0.0457009478267887,599.6509809045771,117.39433685419637,114.1637614482333,114.0,126.0,125.99987305296578,124.32301606249548,-71.52336371544754
7,7.0,-1000.0,-1000.0,-38.108353468957375,3003.203206896046,615.787351825404,-580.8822052480396,0.7901234567901095,0.7901234567901126,0.7426220207932793,0.5916820526420121,0.7104792643130042,0.7700314770663845,-895.16182953,1073.0410836408678,55.563620818957375,-2985.6810098334104,0.046749582635463256,598.3613515880395,117.41389735939144,114.17046261872244,114.0,126.0,125.99987014006857,124.32664368192614,-71.52433413871375
8,8.0,-999.9999999992896,-999.9999999993473,-38.09798072532801,2998.8489388640546,616.6126018396503,-577.3635599797403,0.796296296296278,0.7962962962962815,0.742857193513806,0.5731706394391476,0.7066730136843643,0.7735954496588521,-882.27695875,1077.3370315346754,57.71048448532801,-2979.238198263965,8.995753383577084e-11,597.0057258497403,117.43310121602832,114.17704383605171,114.0,125.99999999999487,125.99999999999461,124.33059153685318,-71.5239192289586
9,9.0,-600.0000000026502,-600.0000000018106,-438.1061111090551,2594.4747086420643,664.9413446813566,-621.309942209905,0.7999999999999979,0.7999999999999964,0.7455615522243556,0.5571553634598756,0.7025684374826275,0.7774306962157033,-869.1976181699999,1081.6993925008658,459.9141365490551,-2572.672185233516,5.4868548480595784e-05,643.126329329905,118.6386508281983,115.40337904751556,114.00000000000094,125.9999999999945,125.99999984758186,124.20069054179876,-55.52424444454063
10,10.0,-3.337713137050147e-10,-6.037998194697607e-10,-1000.0,1837.8795334629917,505.9699275173797,-343.8494609790594,0.8,0.8000000000000002,0.7517343917305286,0.5458104280681287,0.699445166325113,0.779553223752611,-856.25397544,1047.9233413309782,1023.9510059503746,-1928.144840741312,-114.22621548832026,367.7983222390594,120.1929293288186,117.10163927849483,114.00012376109683,125.68230443925333,126.0,124.97416202722485,-30.00000000003376
