,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,V1,V2,V3,V4,V5,V6,Sell Price
0,0.0,-8.930292764202867e-18,-1.4001087823340643e-15,-4.565562428714284e-16,-7.692357254112253e-17,-5.970504041581418e-16,1348.7436516108214,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7324151626443776,-1348.7436516239534,-3.3925980594517233e-09,-1.7255471306279036e-09,-1348.7436516162963,-1348.7436516150842,-1348.743651610821,114.0,114.00000000000044,114.00000000000136,118.09209643494037,122.09042122674371,126.0,13.487436516108215
1,1.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.7469135802469137,0.728395061728395,0.7469135802469137,0.7364638822886386,0.7376542460047338,0.7274328368201411,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
2,2.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.7530864197530865,0.7160493827160492,0.7530864197530865,0.7321870238365364,0.7345677512687269,0.7224505109959047,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
3,3.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.7592592592592594,0.7037037037037034,0.7592592592592594,0.7279101653844343,0.7314812565327199,0.7174681851716683,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
4,4.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.7654320987654323,0.6913580246913577,0.7654320987654323,0.7236333069323322,0.728394761796713,0.7124858593474319,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
5,5.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.7716049382716051,0.6790123456790119,0.7716049382716051,0.7193564484802301,0.7253082670607061,0.7075035335231955,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
6,6.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.777777777777778,0.6666666666666661,0.777777777777778,0.7150795900281279,0.7222217723246992,0.7025212076989591,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
7,7.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.7839506172839509,0.6543209876543203,0.7839506172839509,0.7108027315760257,0.7191352775886922,0.6975388818747227,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
8,8.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.7901234567901239,0.6419753086419746,0.7901234567901239,0.7065258731239236,0.7160487828526853,0.6925565560504862,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
9,9.0,-1000.0,2000.0000000000102,-1000.0,692.8510692405551,500.01214723312984,807.1367835263086,0.7962962962962967,0.6296296296296289,0.7962962962962967,0.7022490146718214,0.7129622881166784,0.6875742302262497,-2000.0,-1000.0000000000098,1000.0000000000003,-1999.9999999999936,-1307.1489307594386,-807.1367835263086,114.00000000000007,117.0299107066224,114.00000000000006,119.98333217576517,123.73764282356288,126.0,-2.285714285714505
10,10.0,-599.9999999992634,1200.0012770973337,-600.0000000001776,692.8506570265473,500.00914032987345,807.1389255456866,0.7999999999999958,0.6222222143389046,0.8000000000000015,0.6979721587642502,0.7098758119418026,0.6825918911796715,-2000.0,-600.001277097156,600.0000000001776,-1999.9987229021074,-1307.14806587556,-807.1389255456866,114.00000000000202,115.82746174359852,114.00000392089753,119.9833284503231,123.73763676482915,125.99999999999613,21.714285713558823
11,11.0,-6.761163779939281e-10,268.68738936950825,2.3008050344141592e-10,323.41051424359904,432.83108911789236,975.0710072694462,0.8,0.620563650206994,0.8,0.6959757975652157,0.7072040150953959,0.6765729343446748,-2000.0,-268.68738936973836,-2.300805034412056e-10,-1731.3126106309376,-1407.9020963873386,-975.0710072694462,114.0,114.8219542272237,114.8219542272244,119.19697490893589,123.26171463561845,126.0,57.714285714223095
12,12.0,-3.429129783947775e-11,268.685376969891,-1.5245450424732677e-11,323.41374882933275,432.83065714585035,975.0702170549754,0.8000000000000003,0.6189050984973032,0.8000000000000002,0.6939794163996024,0.7045322209154833,0.6705539823875453,-2000.0,-268.68537696987573,1.5245450424738965e-11,-1731.3146230301586,-1407.9008742008257,-975.0702170549754,114.0,114.82194809303179,114.82194809303175,119.19698081797661,123.26171687941743,126.0,57.71428571427913
