,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,V1,V2,V3,V4,V5,V6,Sell Price
77,77.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
78,78.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
79,79.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
80,80.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
81,81.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
82,82.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
83,83.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
84,84.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
85,85.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
86,86.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
87,87.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
88,88.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
89,89.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
90,90.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
91,91.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
92,92.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
93,93.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
94,94.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
95,95.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
96,96.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
97,97.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
98,98.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
99,99.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
100,100.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
101,101.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
102,102.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
103,103.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
104,104.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
105,105.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
106,106.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
107,107.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
108,108.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
109,109.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
110,110.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
111,111.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
112,112.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
113,113.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
114,114.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
115,115.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
116,116.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
117,117.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
118,118.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
119,119.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
120,120.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
121,121.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
122,122.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
123,123.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
124,124.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
125,125.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
126,126.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
127,127.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
128,128.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
129,129.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
130,130.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
131,131.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
132,132.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
133,133.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
134,134.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
135,135.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
136,136.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
137,137.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
138,138.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
139,139.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
140,140.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
141,141.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
142,142.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
143,143.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
144,144.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
145,145.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
146,146.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
147,147.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
148,148.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
149,149.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
150,150.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
151,151.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
152,152.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
153,153.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
154,154.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
155,155.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
156,156.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
157,157.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
158,158.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
159,159.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
160,160.0,-4.62940333306348e-09,-4.095264035485066e-07,-2.4273227231493382e-12,1886.9531148379594,0.0,113.04688557619868,-2000.0,4.095288308714976e-07,2.427322927515453e-12,-2000.0000004141582,-113.04688557619868,-113.04688557619868,114.01664988179922,114.0166498805421,114.01664988054209,119.99915187433945,120.32842253791962,120.6567946299232,119.66085933900028
161,161.0,4.620543000348563e-09,7.582470646289637e-07,-1.6264868156312474e-12,1999.9999992371334,0.0,7.280051411363259e-13,-2000.0,-7.582454381421496e-07,1.6264868615899035e-12,-1999.999999237134,-7.282090504680998e-13,-7.28005128016015e-13,114.00992708517641,114.00992708750417,114.00992708750415,119.99276425449084,119.99276425449084,119.99276425449084,120.0000000077581
162,162.0,4.0460662164426564e-12,2.467801578321868e-10,-1.4495500065833043e-12,1999.99999999975,-7.638147433929152e-17,6.624007530885285e-13,-2000.0,-2.4533060804209084e-10,1.4495498265183998e-12,-1999.9999999997506,-6.623243655464323e-13,-6.624007628660346e-13,114.00991991585973,114.0099199158605,114.0099199158605,119.99275744485085,119.99275744485087,119.99275744485087,120.00000000000267
163,163.0,8.538519704107649e-12,-4.636106485222252e-07,-1.4246470935411312e-12,2000.0000004636029,-8.374965453301159e-17,7.20160659020074e-13,-2000.0,4.636120731693822e-07,1.4246472056763727e-12,-2000.0000004636036,-7.200769134201412e-13,-7.201606469283754e-13,114.00991991579237,114.00991991436912,114.00991991436912,119.99275744614964,119.99275744614964,119.99275744614964,119.99999999536426
