,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pi7,Pi8,Pi9,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,B7cs,B8cs,B9cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,Pf17,Pf78,Pf89,V1,V2,V3,V4,V5,V6,V7,V8,V9,Sell Price
70,70.0,-3.781802055627084e-12,-1.4833186762208683e-13,1.8296580685437852e-11,-7.655756811313775e-12,-2.2742611973883156e-06,-1.4689498347354724e-05,-5.89093132681718e-12,4.5638692501143475e-11,1000.000016963714,0.8,0.8,0.7999999999999998,0.8,0.30000000001403865,0.8000000000908023,0.8,0.7999999999999998,0.3283950616232254,3154.8463909699994,923.271698579982,461.60173817998174,1384.9778244737672,923.3583841037596,461.6233998794984,384.9734880062464,-76.69746008375951,-538.2871248837139,122.22598010895707,119.55291725669132,118.19381882254652,118.19350970526645,115.42683772738661,114.01850063837479,121.11857319156535,121.3400057445143,122.88286284752806,9.999999853099505
71,71.0,4.062962534347262e-12,2.519053969053924e-12,-2.5268664932889934e-11,-8.544240344160424e-12,-5.415129608146777e-06,1.4683392023000516e-05,3.5789353100482044e-13,-1.4459598062647789e-11,999.9999907317788,0.8,0.8,0.8,0.8,0.3000000000474654,0.8000000000001641,0.8,0.8,0.3222222221742638,3200.7470380700006,933.6168151200228,466.8299123400253,1400.1721756817462,933.4742725817376,466.70559589660803,400.2053595482353,-66.49259305176429,-533.2548481317788,122.31326842613555,119.61188846640569,118.2379927259502,118.23880543250816,115.44255332978028,114.01881073827938,121.16266702825622,121.35459075179782,122.88293246105637,10.000000146824492
72,72.0,-5.739860710029341e-12,2.2704897759405788e-11,-6.308605185444309e-12,4.998071395038119e-12,7.688681024674484e-06,4.544722777283109e-09,-6.467781549986454e-13,-3.9856087491443894e-11,999.9999923067992,0.8,0.7999999999999998,0.8,0.8,0.3000000000000044,0.800000000000136,0.8,0.8000000000000003,0.31604938271557986,3246.35726471,943.6620821099837,471.7908175200063,1415.4095896667693,943.6500700067742,471.7788609554553,415.4058437132415,-56.40128801675921,-528.1975970667991,122.38711362042552,119.6580215566928,118.2699816124022,118.27010978084182,115.44376907641019,114.00446752605238,121.19332279354192,121.35609746259712,122.87001550133418,10.00000000004901
73,73.0,-3.714284499621992e-12,-3.514650433550045e-11,-2.2481180501221457e-11,2.5145419263615353e-14,-2.8413260062544488e-05,4.417437163285032e-09,4.327380730019986e-12,1.7193124388353983e-11,1000.0000284088827,0.8,0.8000000000000002,0.8000000000000002,0.8,0.30000000017539485,0.8000000000001088,0.8,0.8000000000000002,0.3098765430340435,3291.57671228,953.6508778500578,476.83466688002255,1430.5206683088427,953.7160439688427,476.8092562155826,430.57064543109595,-46.33997820889982,-523.1587417288827,122.47169554121476,119.71533149202304,118.31304377552352,118.31293987102055,115.45713711220137,114.00256150979583,121.23496507583202,121.36867281833658,122.86808316603067,10.000000000043052
74,74.0,-8.470728506441714e-12,2.72969992963501e-11,1.6937884535934114e-11,-9.138131354791758e-12,1.7954712283825215e-05,-3.286574671348399e-08,-7.614128286436978e-13,2.0797261172699522e-11,999.9999820781063,0.8,0.8,0.8,0.8,0.3000000000645633,0.8000000000003118,0.8,0.8,0.3037037036384997,3335.882334740001,963.5144927099558,481.7814718199831,1445.3147905981627,963.5650987681536,481.71461319286584,445.2757267218738,-36.498207238127016,-518.2143717281062,122.55583864931295,119.77259052946738,118.35635349175587,118.35629781983762,115.47171802861573,114.0022694302407,121.27753534076726,121.38282136858467,122.86797541917645,9.999999999664059
75,75.0,-6.0261052939666e-12,2.6049611279903642e-12,-4.808528340603512e-12,-4.599828038698567e-12,1.0459260378342813e-05,400.00000010448895,3.42517851930579e-12,-4.871387083939519e-12,599.9999894362649,0.8,0.8,0.8,0.8,0.3,0.7975308641971977,0.8,0.8,0.3000000000000042,3379.9570717100005,973.3699727400024,486.66496131000486,1059.9599877462554,573.3175657662507,86.63884962551104,860.0076278737366,373.33457595374,-113.39519933626491,119.16376767191599,116.26970604954386,114.79537914014703,116.00875628317581,114.26595835314616,114.00027212089354,116.61045487543765,115.48447507422222,115.82763324399022,14.000000001040014
76,76.0,2.6451541818393307e-12,3.5860296665728847e-12,-8.102616110054974e-13,-2.98197344607711e-12,-2.202312627783487e-12,999.999999971484,2.783570727754814e-08,6.903275800355773e-13,6.800811791134525e-10,0.8,0.8,0.8,0.8,0.3,0.7913580246912009,0.7999999999998282,0.8,0.3,3423.8420510899996,983.0884545899972,491.5300658400008,474.6303813185212,-16.95010621148182,-508.526766401484,1474.5711538514836,983.0483770793194,491.51106971931995,122.72262957926898,119.88612051708684,118.44243684824062,121.36145411096365,121.41032747783682,122.86755615196654,118.44257681743744,115.50112613822883,114.0019841511345,20.00000000026887
77,77.0,-4.128764144658607e-12,-9.501211639282789e-12,-8.898266877007611e-12,1.9071209299594157e-12,-2.3736363073971283e-12,1000.0000001102129,-1.1018152423628632e-07,-8.810159533892577e-12,1.2035389855481366e-12,0.8,0.8,0.8,0.8,0.3,0.7851851851843477,0.8000000000005084,0.8,0.3,3466.7500370899998,992.6809021800184,496.35795330000894,489.0011990697878,-7.345306530210363,-503.68521411021277,1488.7978925601892,992.5730760000077,496.31437745999887,122.80411627466833,119.94154552312656,118.48427648918752,121.40243051378266,121.42360499188356,122.86688528282365,118.48498828632135,115.51576211067346,114.00206678735128,19.999999998899362
78,78.0,-6.887130999446614e-12,-1.5767083287181486e-11,8.946748503478846e-12,-5.286879558569682e-12,-2.8567660956866747e-12,999.9999999453315,5.4665894407712355e-08,2.2904548725862915e-11,8.670909091848978e-13,0.8,0.8000000000000002,0.8,0.8,0.3,0.7790123456785123,0.800000000000171,0.7999999999999998,0.3,3509.0951430800005,1001.9480394000068,500.9903203799911,503.05782577467664,2.0676618146713786,-499.0027878453315,1503.0245144753103,1001.9417119799763,500.9660921099991,122.88454519282044,119.99686587434825,118.52659868316617,121.4432829315977,121.43732377623373,122.86710526998505,118.52634427465377,115.52980173413164,114.00201236930323,20.000000000542006
79,79.0,-8.526900610220667e-12,2.220240271066107e-11,-4.451259369421802e-12,3.6552766033892245e-12,3.5536803589894173e-12,999.9999999446213,5.5395743768882984e-08,-3.3090826556949415e-11,-1.8076245001689253e-13,0.8,0.8,0.8,0.8,0.3,0.7728395061726813,0.7999999999998291,0.8000000000000002,0.3,3551.39504633,1011.3877016099823,505.6544763600045,517.2148449153715,11.46302581537513,-494.26379809462134,1517.1776666746375,1011.4328109600332,505.68762750000013,122.96538920577818,120.05213680481295,118.56878770548985,121.48430578098467,121.4512759629022,122.86739637382775,118.56838775937035,115.54418898492638,114.00209765146596,20.000000000556568
80,80.0,-7.33491328479121e-12,7.168994872974689e-12,2.4429513041005857e-12,6.9692839731175185e-12,1.2185250032223481e-12,999.9999999985314,1.4137122825738733e-09,4.016084022970297e-11,4.584177943735527e-12,0.8,0.8,0.8,0.8,0.3,0.7666666666665175,0.7999999999998203,0.7999999999999998,0.3,3592.43347706,1020.5140611599904,510.2387634299976,530.8131419914605,20.492618751467486,-489.78174837853135,1530.8174567385415,1020.5452237199552,510.3075710699954,123.04335787290641,120.10540401592314,118.60919416060092,121.5240664117447,121.46503152809085,122.86822660063474,118.60900343954731,115.5582711895543,114.00218743765218,20.000000000021434
81,81.0,1.1908930044513348e-12,1.2104892175429649e-11,-1.1373876887922075e-11,-1.6947928735809405e-12,-4.184190718432703e-12,999.9999988443502,1.1556596338031713e-06,-1.4019005474234033e-12,-3.536562786391703e-12,0.8,0.7999999999999998,0.8000000000000002,0.8,0.3,0.7604938271674783,0.7999999999926866,0.7999999999999998,0.3,3633.440191489999,1029.5878632599993,514.8319968000114,544.4946771656556,29.768385965653927,-485.11303394435026,1544.4798868943453,1029.664835430005,514.8826036200035,123.12095033195561,120.15846581228418,118.64937635150825,121.56324336174386,121.47750518697141,122.86725922804015,118.64919928011257,115.57191313208784,114.0019705201487,20.000000011554867
82,82.0,-9.527927299365143e-12,-1.6239827814760674e-11,1.882106383257836e-11,-2.41833926954299e-12,5.905529773595954e-13,1000.0000012139943,-1.2139585172190435e-06,-2.8995930796441792e-11,2.0945564355335537e-12,0.8,0.8,0.8,0.8,0.3,0.7543209876538117,0.8000000000001801,0.8,0.3,3673.18663493,1038.5089938299975,519.2629595999812,557.7707510160076,38.53167417600511,-480.7876748339943,1557.6723533839856,1038.4185669000271,519.216952649998,123.19588823783035,120.20927827346351,118.6877690046746,121.60093483603134,121.48997975583639,122.86727210065867,118.68806271626076,115.58530717400473,114.00224281852542,19.999999987857635
83,83.0,-9.368459523348717e-12,-3.130199556858077e-12,3.3625284241134354e-12,2.6349022929484175e-12,5.969522381751198e-12,999.99999994199,5.8001974048676314e-08,4.375207250013548e-12,3.762848861012269e-12,0.8,0.8,0.8,0.8,0.3,0.748148148147997,0.7999999999998222,0.8,0.3,3713.323551200001,1047.2990553299999,523.6576583699967,571.1501343480015,47.375322678004146,-476.3235239819899,1571.1568094719898,1047.427218419992,523.6712461199962,123.2724533027693,120.26216530793232,118.72837926836802,121.64001253386927,121.5036210298494,122.86804462573942,118.72778940354469,115.59882751896086,114.00227651882425,20.000000000582293
84,84.0,-3.8394931964262474e-12,-3.489399219602004e-12,-5.204452083978197e-12,-8.614132209922072e-12,-5.181167140342278e-12,1000.0000000587185,-5.8667658558090696e-08,-1.87046849145648e-11,-5.256465919328949e-12,0.8,0.8,0.8,0.8,0.3,0.7419753086414617,0.8000000000001843,0.8000000000000002,0.3,3752.6556093500003,1056.1433394600087,528.0419898600053,584.2932574112957,56.24028812128697,-471.87515016871833,1584.2341512286916,1056.122599950024,528.1149759600053,123.34693257995976,120.31278169530921,118.76672954308847,121.67769103947225,121.51581088489003,122.86742814973583,118.76658566711936,115.6123525020583,114.00234895776569,19.999999999404576
85,85.0,3.200739510955775e-12,7.928273790654356e-12,-9.005408672268216e-13,-3.1313964067179256e-13,1.2990697567736604e-12,1000.0000000002497,-2.891837052820486e-10,2.812339936323759e-11,1.2116633525294802e-13,0.8,0.8,0.8,0.8,0.3,0.7358024691352872,0.8000000000001861,0.8,0.3,3791.04425987,1064.636079209993,532.3502388600009,597.0250656797494,64.7556052097491,-467.59926652024967,1597.0836063602608,1064.7598678199718,532.4110713899998,123.42011622531162,120.36311658320597,118.80502795092652,121.7152724315793,121.52892091780757,122.86821438439993,118.80474133895959,115.62540662476873,114.0023986904228,19.999999999997506
86,86.0,-6.225185919727101e-12,-4.9600302943380355e-12,2.0345066858004646e-12,-1.4588246019878385e-12,5.273613192710764e-12,999.9999998779077,1.221143526377951e-07,-1.9470597894314088e-11,2.6788213803522282e-12,0.8,0.8,0.8,0.8,0.3,0.7296296296298681,0.7999999999994324,0.8000000000000002,0.3,3828.8746711700005,1073.0390807400029,536.539161839998,609.6774535720887,73.12654043208715,-463.4293646179077,1609.6224631179025,1073.1013005900168,536.5731521699973,123.49112336459675,120.41150357558055,118.84171313156021,121.75090690565533,121.54050663892717,122.86779606259566,118.84158289785341,115.63801673867619,114.00241097773045,20.000000001219114
87,87.0,-1.0594028338728363e-11,1.308343136521145e-12,5.261760656083616e-12,-8.142861925410114e-12,-5.113430812107941e-12,1000.0000000606836,-6.072447736055891e-08,5.851496143308747e-11,2.945463174146781e-13,0.8,0.8,0.8,0.8,0.3,0.7234567901233206,0.7999999999998072,0.7999999999999997,0.3,3866.4973831099996,1081.3562423399935,540.6883854899947,622.1148916993299,81.46487365932168,-459.2037837706835,1622.3523228606657,1081.5558395399412,540.7686041999997,123.56310547993198,120.46116248072155,118.87981240043997,121.78817927719925,121.55383663255434,122.86894582738613,118.87890649666227,115.65079040873094,114.00248812733962,19.99999999938611
88,88.0,9.711675979706186e-13,-2.312014284449465e-11,-1.9083669976233646e-11,7.994154444830104e-12,1.6904110872973365e-13,1000.0000006164154,-6.16329145178068e-07,-5.7142899926010894e-11,3.680042460073776e-12,0.8,0.8000000000000002,0.8000000000000002,0.8,0.3,0.7172839506133428,0.8000000000036117,0.8000000000000002,0.3,3903.5539562900003,1089.6624344100424,544.8195089700191,634.5186272135767,89.67684027358462,-455.1659142264153,1634.5821712663826,1089.6977886300535,544.8891247799963,123.63221209525044,120.50792572888291,118.91503902870717,121.82266139152757,121.56474423254262,122.86823503365315,118.9147440298741,115.66299276626663,114.00221712012204,19.99999999384234
89,89.0,-2.5613005209572952e-12,1.0012174764392409e-11,2.3598041377430792e-11,-8.84843886878829e-12,6.429063683781439e-12,999.9999995797662,4.201998966846536e-07,1.0715428707441007e-11,-5.136612388015399e-12,0.8,0.8000000000000002,0.8,0.8,0.3,0.711111111109764,0.8000000000010178,0.8000000000000002,0.3,3939.39991886,1097.6666220299664,548.8157812499763,646.4693937802364,97.65484739022743,-451.2113413597661,1646.4665268897945,1097.6642836499943,548.8100181300051,123.69975184939649,120.55397949541644,118.94995134638056,121.85688339997996,121.57607346342087,122.8681796794237,118.9499980612699,115.67513579080475,114.00250009333178,20.000000004194533
90,90.0,-6.84101474105993e-12,2.1512365998808958e-11,7.436982084711688e-12,3.5892817357539534e-12,-3.5387154744607044e-12,1000.0000006716416,-6.716593123921107e-07,-4.277382843051253e-12,-3.337528265255556e-13,0.8,0.8,0.8,0.8,0.3,0.7049382715994451,0.8000000000051639,0.8000000000000002,0.3,3975.2197596200003,1105.553068619971,552.7642272899926,658.5220579283583,105.728403218362,-447.1200506316416,1658.3111714516642,1105.5727577400048,552.7794987000004,123.76683118406378,120.59992269197589,118.98489985795491,121.89037312599095,121.58640211199756,122.86674576134453,118.9849178733286,115.68712007351877,114.00247410391911,19.999999993287002
91,91.0,-3.6338974292680313e-12,-1.538280866076637e-11,-1.0320765917719203e-11,5.758376137725128e-12,5.340697663865026e-13,999.9999986366015,1.363458915690219e-06,-3.922646165757638e-11,1.891176912448187e-12,0.8,0.8000000000000002,0.8,0.8,0.3,0.6987654321016884,0.7999999999967475,0.8000000000000004,0.3,4010.4099092300003,1113.5153620800259,556.7907645300103,670.0019125233923,113.33385618339808,-443.31656396660145,1670.1864160965786,1113.5048367300374,556.7830745399981,123.83424138967787,120.64600526789516,119.01976748393513,121.9258709289805,121.60009992784585,122.86946690385898,119.02011951467917,115.69933216565032,114.00257589808876,20.000000013638676
92,92.0,-1.0543134205908541e-11,3.5134831005147974e-12,-1.0154096138364817e-11,7.176719240315407e-12,5.344104526594403e-12,1000.0000004321645,-4.321513944389015e-07,-1.2917317032121673e-11,3.436663059480479e-12,0.8,0.8000000000000002,0.8,0.8,0.3,0.6925925925928479,0.7999999999994151,0.8000000000000005,0.3,4044.9810455000015,1121.1953864100067,560.6340428700101,681.5648846778231,121.03062225783025,-439.44406823216445,1681.5940331221611,1121.0916182400097,560.4970806599966,123.89839896402836,120.68958735268978,119.05264661213346,121.957852746656,121.61001772467002,122.86825163058694,119.05333864559982,115.71055833369687,114.00256731071396,19.99999999568435
93,93.0,8.162419345792707e-12,2.128789848324336e-11,2.5044076562810095e-13,-4.340484823755883e-12,-2.044089083726392e-12,1000.0000001206997,-1.208362287585937e-07,1.2036772158598415e-10,-6.9544277834255e-12,0.8,0.8,0.8,0.8,0.3,0.6864197530859301,0.800000000000161,0.7999999999999997,0.3,4079.12143739,1128.6254651099784,564.3436675799996,693.1214203093067,128.73700267930235,-435.5970157006997,1693.021271160723,1128.6915502498866,564.372426750007,123.96238518165659,120.73373643828144,119.08650027203926,121.98970426109264,121.61978475492111,122.86696038733845,119.08634703488649,115.72153630564407,114.00181255670233,19.999999998790482
94,94.0,4.70972818894881e-12,-9.184949892673822e-12,1.4510218329314163e-11,-1.0662912969350944e-11,-3.624157532418946e-12,1000.0000058379927,-5.8379815098194565e-06,-1.0962897271590917e-11,4.1061542241470886e-12,0.8,0.8,0.7999999999999998,0.8,0.3,0.6802469135437201,0.8000000000361979,0.7999999999999998,0.3,4112.23528739,1136.0233394399947,568.0711277999856,704.0184756020216,136.05610260201092,-431.9031268179928,1704.1120871579885,1136.075570520007,568.0548947699959,124.0249469167179,120.77653381384437,119.11893774974118,122.02202475281207,121.63114425571312,122.86768265792865,119.11888597822741,115.73269243100634,114.00183187559277,19.99999994161032
95,95.0,2.711953888962927e-12,5.096696936018885e-12,-7.583199473426272e-12,-7.408944294052602e-12,3.1346739045623965e-12,999.9999898797273,1.0120286908930388e-05,-6.425667977007697e-12,-3.52416147062668e-12,0.8,0.8,0.7999999999999998,0.8,0.3,0.6740740741000181,0.799999999973727,0.7999999999999998,0.3,4145.05795265,1143.4128505800024,571.7225355600076,715.0626134402768,143.39580663026945,-428.26891325972736,1714.943153989723,1143.3206004000099,571.5829191600035,124.08482189897056,120.81661322141613,119.14884915684769,122.0512154643046,121.63931162119898,122.86541568303252,119.14941383777447,115.74220663874198,114.00065944630857,20.000000101195617
96,96.0,-1.438409732086429e-12,-1.5583810283881228e-12,-1.8390441404116513e-11,-9.542770810647902e-12,-6.1164609690417685e-12,999.9999994186287,5.814442561834221e-07,-3.543885814693921e-11,-1.250807049091754e-12,0.8,0.8,0.8,0.8,0.3,0.667901234597434,0.7999999999701377,0.8000000000000002,0.3,4176.891960680001,1150.46397312002,575.2680001200184,725.653609711387,150.40037412137744,-424.8368492086287,1725.5824301885925,1150.4320221900366,575.2376176800012,124.14488150656483,120.85787861407817,119.18028034457416,122.08191543995261,121.64996430579374,122.86618578784123,119.18071951104812,115.7529329547988,114.00032962786622,20.000000005804115
97,97.0,-5.0728706467509415e-12,4.5678625812395346e-12,5.183040858644588e-12,-1.0799584109229863e-12,2.1824122233905693e-12,1000.0000123062567,-1.2306342731475267e-05,7.402765552608682e-11,5.935449462427575e-12,0.8,0.8,0.8,0.8,0.3,0.6617283950152967,0.8000000000461027,0.7999999999999997,0.3,4208.562337550001,1157.4928348499905,578.7086193899949,736.2130833437424,157.45504414374125,-421.31086984625665,1736.071577226263,1157.4272295299202,578.7719071199941,124.20386547484674,120.8981191520325,119.21098599091607,122.11163351832947,121.65949412030722,122.86557743511234,119.21136730560316,115.76334063165531,114.00004692637943,19.99999987693699
98,98.0,-1.0706763092458829e-11,1.1160464913340107e-12,1.9767351530634152e-11,4.3424884267929127e-13,2.9978378243036707e-12,999.9999958948123,4.105195759765076e-06,-1.6510123053242523e-11,-5.6832729657945776e-12,0.8,0.8,0.7999999999999998,0.8,0.3,0.6555555555344644,0.8000000000207621,0.7999999999999998,0.3,4239.047700590001,1164.2708157299792,582.0920747399803,746.4012811651844,164.22373708518492,-417.8627296348122,1746.2952865248267,1164.2055562500223,582.1000119000057,124.26234322630715,120.93858099498907,119.24208955215246,122.14192174390806,121.67042545885631,122.86657943510973,119.24228798336614,115.77469220055383,114.00135677176355,20.00000004105234
99,99.0,2.0329536915052046e-13,-4.91180013328929e-13,-5.14992211152569e-11,-7.080925691116824e-12,-2.9037492026997837e-13,999.9999914898028,8.510311850520869e-06,-5.965472096464674e-11,4.418631353538858e-12,0.8,0.8,0.8000000000000002,0.8,0.3,0.6493827160808237,0.7999999999682292,0.8000000000000003,0.3,4269.67733336,1170.9828055200521,585.4487812800515,756.5742576102049,171.04223581019775,-414.42814198980267,1756.5916147597434,1171.0657332000553,585.5509961399956,124.319523671999,120.97791534891198,119.27213360744618,122.17095393646429,121.67995899356818,122.86623669696644,119.2716640094973,115.78421231910009,114.00043037224243,20.00000008509362
100,100.0,-6.671115031889634e-13,-3.165852996422913e-12,3.584604014898064e-11,-9.284853825148383e-12,-1.0476190151435971e-12,1000.0000104825889,-1.0482688646000493e-05,8.490897987208931e-11,-5.848846037405157e-12,0.8,0.8,0.7999999999999998,0.8,0.3,0.6432098765099435,0.8000000000329371,0.7999999999999997,0.3,4299.1623070099995,1177.6569773099673,588.8696870099641,766.3943634374216,177.59819910741223,-411.1698512025888,1766.2948003026097,1177.512785129921,588.7225159200059,124.37398946292896,121.0145832980797,119.29928998070758,122.19825367197741,121.68851408870579,122.86542783456429,119.29997022081092,115.79388561187253,114.0005183494861,19.9999998951671
101,101.0,-2.9477704957636793e-12,-9.657474472901661e-13,-2.1060301861808234e-11,5.717636031853675e-12,-7.29947744858192e-12,999.9999879513637,1.2048699761410889e-05,-3.698259024066355e-11,8.074934366491014e-13,0.8,0.8,0.8,0.8,0.3,0.637037037078145,0.7999999999585625,0.8,0.3,4327.994365099999,1184.0435933700219,592.100819640021,776.013642098638,184.00299132864367,-408.0156309213636,1775.8726136213365,1183.931716440036,591.9605438999992,124.42766657672205,121.05128538916416,119.32704270458197,122.22534377251868,121.69729892806548,122.8651435844982,119.32783992105756,115.80320020931094,114.00003858765905,20.000000120491038
102,102.0,4.296129901313249e-12,4.053451151120324e-12,-8.44803522669555e-12,6.237200543001794e-12,-6.531130617987058e-13,1000.0000137108353,-1.37107922868248e-05,-5.213393403512734e-11,3.1625753267344844e-12,0.8,0.8,0.8,0.8,0.3,0.6308641974873374,0.8000000000431969,0.8000000000000003,0.3,4356.34315898,1190.1991127400045,595.0864015800084,785.534999419159,190.42809889916524,-404.78697760083537,1785.4310190908413,1190.337463590049,595.1567833199969,124.48155537510878,121.08888573972538,119.35643161799989,122.25294732256566,121.7065464954016,122.8651062922036,119.35600493987967,115.81286496195449,114.00004360688636,19.99999986289684
103,103.0,-6.959897797977377e-13,2.884995194130102e-12,-1.200621583456859e-11,-1.633455249563007e-13,4.566139255250833e-13,1000.0000002355009,-2.3545613243684815e-07,-3.3093398141334744e-11,-3.55477111447813e-12,0.8,0.8,0.8000000000000002,0.8,0.3,0.6246913579797108,0.8000000000446504,0.8000000000000005,0.3,4383.860648540001,1196.377885890009,598.1952748200121,794.628521604499,196.37993000449882,-401.78832111550076,1794.6178340354927,1196.4133067700366,598.2098967900035,124.53304236362817,121.12396179211495,119.38290257756277,122.27934688728512,121.71595098500637,122.86588032862592,119.38277160692061,115.82209133758187,114.00004348270305,19.99999999764427
104,104.0,-4.58234258799632e-12,-4.840464834510172e-12,1.37405068276476e-11,-1.0706258013421344e-11,3.5362657919220597e-12,999.9999864834895,1.3516458779967017e-05,5.3765909556854895e-11,5.118413891779812e-13,0.8,0.8,0.8,0.8,0.3,0.6185185185569732,0.7999999999612155,0.8000000000000003,0.3,4411.112608550001,1202.443187549991,601.2049272899862,803.733638616518,202.4691489665071,-398.8195630134894,1803.699617623487,1202.4972415499458,601.3048083899996,124.58462348398659,121.15947415436388,119.41011149923196,122.30582513348641,121.7250444950129,122.86643215878438,119.40996054073862,115.83173402507575,114.00033877749202,20.00000013515567
105,105.0,-3.448946260542542e-12,5.835896002559515e-12,4.6994757837514926e-12,3.7959745281687514e-12,-5.165358629623319e-12,999.9999990187008,9.812610867725863e-07,3.334247717125183e-11,-1.2094919925839775e-12,0.8,0.8,0.8,0.8,0.3,0.6123456790568578,0.7999999999551584,0.8,0.3,4437.501310670001,1208.3586569999895,604.1080438799953,812.4757095413007,208.36844149130442,-395.7405359587007,1812.454880288707,1208.325199949968,604.1196272100013,124.63322294814176,121.19236445643558,119.43497633367554,122.33032030418589,121.73269633366445,122.86524216329045,119.43501097364049,115.83995082141927,114.00004590903383,20.00000000981704
106,106.0,-4.054673686683696e-12,1.1255837407964098e-11,-2.767099555501684e-11,-4.469855146608576e-12,5.917558566091723e-12,1000.0000018529788,-1.852815489285578e-06,-1.4451538737825208e-10,3.798553959795754e-13,0.8,0.7999999999999998,0.8000000000000002,0.8,0.3,0.6061728395392468,0.7999999999665955,0.8000000000000009,0.3,4463.32121489,1214.1012259200165,607.0684992900277,821.0423311470198,214.04461685701517,-392.95132599297887,1821.0562384129598,1214.0003386501444,607.0224243599997,124.68226077036245,121.22621536889119,119.4606518614462,122.35577844539534,121.7419618996165,122.86647718289208,119.46098435868161,115.84958587275999,114.00092477624032,19.99999998146381
107,107.0,-2.96811919976954e-12,-1.9202387509936747e-11,2.765459524950871e-11,-6.6493485833504615e-12,-5.459620429868493e-12,1000.0000013219208,-1.322075792242923e-06,1.5613198434202048e-10,5.008134037249122e-12,0.8,0.8,0.8,0.8,0.3,0.6000000000249139,0.7999999999747565,0.8,0.3,4488.488425310001,1219.6717922399914,609.8215853399722,829.5649842780914,219.7751772780848,-390.07641298192067,1829.454406891915,1219.539120689839,609.7609814999951,124.88396888151172,121.41760757415057,119.64681491495047,122.53697480611957,121.90761900121848,123.0224412846643,119.64692891501294,116.02461038207026,114.17038813659708,19.99999998677659
108,108.0,5.308872386927251e-12,4.401499564127276e-12,2.2968377679510936e-12,3.6304085317984024e-12,-2.119666288474959e-12,1000.0000004147051,-4.147125885894942e-07,-5.949891223807072e-12,5.086975277093923e-13,0.8,0.8,0.8,0.8,0.3,0.5938271605161812,0.7999999999773164,0.8,0.3,4513.06601417,1225.1862664799933,612.5750505599976,837.7560158352935,225.13295951529713,-387.4153016447051,1837.6144799947183,1225.1105420400056,612.5426834999996,125.01396948804909,121.53543590501941,119.7583385206691,122.64608985229049,122.00192737985869,123.10833032559684,119.75876765891036,116.12314606379233,114.26200231618076,19.999999995856506
109,109.0,-6.424418422725746e-12,2.647685889978213e-12,-3.357929357900115e-14,4.982618824886537e-13,4.2824662387444305e-12,999.9999970615336,2.938478559047497e-06,-1.2958624861504104e-11,3.425690496047582e-13,0.8,0.8,0.8,0.8,0.3,0.5876543210281471,0.7999999999591777,0.8000000000000002,0.3,4537.11771503,1230.4554230099975,615.24955206,845.8021851184617,230.5144177384622,-384.71210395153355,1845.6750394815342,1230.3970357800126,615.1807797299997,124.8209691828904,121.32170272316928,119.53359722357182,122.42635671344702,121.7655646138975,122.86639572533637,119.53368487621718,115.87503568517596,114.00174274645954,20.000000029384797
110,110.0,-3.837796652673744e-12,-4.555356959701218e-12,-1.887137173688042e-12,-5.587732886821497e-12,-5.471378559608463e-12,1000.0000001348319,-1.3485363700715958e-07,4.412999109238192e-11,-1.4078921774242384e-12,0.8,0.8,0.8,0.8,0.3,0.581481481521142,0.7999999999600101,0.7999999999999998,0.3,4560.09408614,1235.4458051100064,617.7390370800019,853.4119091151791,235.61974368517346,-382.236172134832,1853.425480304811,1235.6275291799573,617.7777058200014,124.86471972444937,121.35232246763285,119.55738723446635,122.44921353545489,121.7738727103573,122.86757666438996,119.55668277230853,115.8829630493296,114.00182775297155,19.99999999864688
111,111.0,5.7741154600664995e-12,-6.130243014601522e-12,-1.428102828828648e-11,-5.381373094897228e-12,1.4726750188429333e-12,1000.000000225954,-2.2589634600042596e-07,-3.205413241894957e-11,-5.119723237372611e-12,0.8,0.8,0.8000000000000002,0.8,0.3,0.5753086420135743,0.7999999999614046,0.8,0.3,4582.694527849999,1240.5844737000207,620.2387488000144,860.86986711405,240.54695445404462,-379.80275948595397,1860.8943043959337,1240.6398315300373,620.2779966900051,124.90680682233582,121.3808109173853,119.57898701194244,122.4708189061424,121.7814378935057,122.86814292995861,119.57877895975648,115.89062298320576,114.00193813156231,19.999999997735042
112,112.0,-4.908504531902218e-12,-4.614334955799215e-12,2.392235747222629e-11,8.345150654987126e-12,1.9677943019883028e-12,1000.0000002036528,-2.0371132010768567e-07,3.207735061262691e-11,2.0058577895289157e-12,0.8,0.8,0.8,0.8,0.3,0.5691358025061444,0.799999999962662,0.7999999999999998,0.3,4604.40049235,1245.3887786999808,622.657413509976,868.0769252363369,245.3911396463452,-377.24358603365283,1868.2043901236773,1245.448238099966,622.780442459998,124.94786089335265,121.40920803931796,119.60073414188378,122.49209808852518,121.78891696859301,122.86826606822835,119.60027119019452,115.89827911620542,114.00203854482531,19.999999997971948
