,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pi7,Pi8,Pi9,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,B7cs,B8cs,B9cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,Pf17,Pf78,Pf89,V1,V2,V3,V4,V5,V6,V7,V8,V9,Sell Price
12,12.0,-1.3201639382370844e-09,-880.9975102462887,-4.512622515225356e-10,-3.8701739642975525e-11,1709.8877404013801,-3.716806611682981e-10,-7.873748592973811e-10,-4.1596741926252386e-10,1171.1097698482936,0.8,0.6406292989586423,0.8,0.8,0.4919869694898572,0.8,0.8,0.8,0.5735565710558131,-1159.787105204,1067.79388775074,93.36849218445127,-1429.9211666239696,-1523.2021677560083,93.38740610137167,-891.0643874500902,-984.3779663808776,-1077.6809805922935,117.51090871019119,114.28629814868063,114.00000000000003,121.69535111356913,125.99999999999967,125.74032295063091,120.13558480787465,122.97000981384316,125.99999999999977,2.3800497949342656
13,13.0,2.9090146051735824e-11,-888.7362003333272,1.4406584089181021e-11,5.197367196904333e-12,1713.0485943150172,7.699903287171364e-11,1.6644070055948146e-10,4.915751722261228e-12,1175.687606018013,0.7999999999999998,0.6461153248866258,0.7999999999999998,0.8,0.48141259545087567,0.7999999999999995,0.7999999999999989,0.8,0.5662992401544674,-1095.659417756,1089.786136200313,100.56308387398559,-1411.7417433930996,-1512.1947508170942,100.44507887692299,-874.1705883261843,-974.6440671020179,-1075.121838782013,117.59780803251421,114.30832934966655,114.00000000000023,121.72700470490197,125.99999999999682,125.72067628192808,120.17139370865428,122.97729348482103,125.99999999999689,2.2252759933444324
14,14.0,-1.0061966232860167e-10,-896.6354868017983,-6.268309435119232e-11,-3.2463093860899666e-12,1716.4568127314628,-1.6802535436238615e-10,-2.3243781978014086e-10,-3.042447944259845e-11,1180.178674070933,0.8000000000000005,0.6516501118421925,0.8000000000000003,0.8,0.47081718302660736,0.8000000000000005,0.8000000000000004,0.8000000000000002,0.5590141866108197,-1031.538302852,1111.809862855861,107.5999959210627,-1393.6069797882913,-1501.2688757232945,107.66413521616802,-857.3424816776702,-964.9544812499026,-1072.578892583933,117.68426785744909,114.32987359891865,114.0,121.75841567216463,126.0,125.70057718781813,120.20701576163594,122.98453063370663,126.0,2.06729026394715
15,15.0,5.686657298351252e-11,-904.3778373821928,2.7271037439412453e-11,-3.0409053815674683e-12,1719.7551250236154,4.549610675297955e-11,-1.6324737788521825e-11,-1.5755532677675677e-12,1184.622712358469,0.8000000000000002,0.6572326910852924,0.8000000000000002,0.8,0.4602014106499184,0.8000000000000003,0.8000000000000005,0.8000000000000002,0.5517017007320637,-967.7217507890001,1133.7503353961654,114.71352436497273,-1375.5259232016579,-1490.2959313236609,114.69856797295452,-840.647006372451,-955.2555738744672,-1069.919274278469,117.77064448253964,114.35164829181709,114.0,121.78995380602584,126.0,125.6809890254664,120.24299400087084,122.99209937229946,126.0,1.9124432523566774
16,16.0,-3.61637036738089e-10,-912.126927686034,-1.1316990606307173e-10,-7.088596244555845e-12,1723.002477661633,-8.516537162734865e-11,-1.1727785632868258e-10,-9.431949160714446e-11,1189.1244500251798,0.8000000000000024,0.6628631042191568,0.8000000000000008,0.8,0.449565592886575,0.8000000000000008,0.8000000000000013,0.8000000000000007,0.5443614263491923,-904.1793579080002,1155.5895888861473,121.70403960011318,-1357.579868626541,-1479.412217176548,121.85357243408517,-823.9412234189681,-945.6395488380855,-1067.4113135461798,117.85629189797287,114.37304239950898,114.0,121.8212274112306,126.0,125.66106198539975,120.27827898807607,122.99923609730314,126.0,1.7574614462475076
17,17.0,3.9289275548464785e-10,-919.8566479241892,1.1968578525523528e-10,-2.8853058469553763e-12,1726.1639024161746,1.2381983250352242e-10,2.110832391883303e-10,1.1128415733298431e-10,1193.6927455070588,0.8,0.6685412316754791,0.8000000000000002,0.8,0.4389102601556109,0.8,0.7999999999999998,0.8,0.5369929526114944,-840.1822938319999,1177.5403229860694,128.92131895488032,-1339.4504592122953,-1468.3736131322983,128.86880196287618,-807.1317733583812,-935.9113404171701,-1064.7809585690588,117.9428808761201,114.39512630907144,114.0,121.85293788336523,125.99999999999949,125.64152115692431,120.31423602678746,123.00672066599263,125.99999999999952,1.6028670415427442
18,18.0,-6.144106034863181e-10,-927.5374448087966,-3.018706576490467e-10,-4.247449037858408e-11,1729.3318487354802,-5.221512286315547e-10,-1.0283977404674155e-09,-3.396697737106233e-10,1198.2055960761654,0.8000000000000038,0.6742667714582494,0.800000000000002,0.8000000000000003,0.42823537220045366,0.8000000000000033,0.8000000000000062,0.8000000000000022,0.529596621771518,-776.956234067,1199.2546732070987,135.86049005130187,-1321.6421340609156,-1457.5284169779582,135.96977829652212,-790.4670171127974,-926.3976292938258,-1062.3059046321655,118.02788066503832,114.41635522527173,114.0,121.88408472037342,126.0,125.62173838631661,120.34910687769764,123.01376291604596,126.0,1.4492511037106617
19,19.0,5.183585077014703e-10,-935.1827108236189,2.7749651565203955e-10,2.5170599813787892e-11,1732.4833881224993,3.3061389466265656e-10,7.41046492556965e-10,3.4734855341001475e-10,1202.6993226988795,0.8000000000000005,0.6800395042411113,0.8000000000000003,0.8000000000000002,0.41754103029846296,0.8000000000000013,0.8000000000000016,0.8,0.522172551878315,-713.500764506,1221.1084992793415,142.9212686547225,-1303.6645251888551,-1446.59142116883,143.0016612086694,-773.8130350899679,-916.7373777602269,-1059.7055335078796,118.11359294151417,114.4379521315292,114.0,121.91548714247054,126.0,125.60214503406388,120.38475801411356,123.0211612957252,126.0,1.2963457836121677
20,20.0,1.1349320255715356e-10,-942.8893090861275,5.606711801339331e-11,1.4296523235836551e-11,1735.6824389455812,2.469694208966144e-10,2.9324408271258283e-10,1.5570574679184345e-11,1207.2068701398064,0.7999999999999998,0.6858598086181861,0.7999999999999998,0.8,0.40682694116916923,0.7999999999999997,0.7999999999999998,0.7999999999999998,0.5147206576181929,-650.6856304429998,1242.6548766930714,149.87202915294392,-1285.8962692558423,-1435.8625391818282,149.94145145075305,-757.3167069891153,-907.253663905822,-1057.1884375428065,118.19800689559962,114.45920854351154,114.00000000000001,121.94628416877369,125.99999999999437,125.58280528791772,120.41964345149255,123.0283223234336,125.99999999999457,1.1422138183067574
21,21.0,1.0160633461550529e-10,-950.52901241997,3.896675618152837e-11,-1.7258717221509517e-11,1738.9492746777778,5.529413144934295e-11,1.7597947732339226e-10,2.9860437865270846e-11,1211.5797377418078,0.7999999999999992,0.6917272716578156,0.7999999999999996,0.8000000000000002,0.3960926863872076,0.7999999999999994,0.7999999999999988,0.7999999999999997,0.5072417703481816,-587.4011817319999,1264.3971780749312,156.92569034996103,-1267.9954383028157,-1424.967407555833,157.02909301194472,-740.7275235470137,-897.6159998298377,-1054.6193224818078,118.28324483162201,114.48077560553554,114.00000000000003,121.97755045380036,125.99999999999403,125.56305043638488,120.45511726107922,123.03563091341157,125.99999999999405,0.9894197515946281
22,22.0,-1.3310895184250917e-09,-958.0794147472525,-6.432196058932773e-10,2.3863278739231155e-11,1742.0334199103854,-1.1258648948054203e-09,-6.548959020651374e-10,-6.924332990605259e-10,1216.0459948412906,0.8000000000000074,0.6976413421192184,0.8000000000000035,0.8,0.38533939367171144,0.8000000000000064,0.8000000000000028,0.800000000000004,0.4997353135899021,-524.3745880910001,1285.9982084008957,163.98239088064324,-1250.1759545022835,-1414.1291602482597,163.88859422212585,-724.1022274039433,-888.0963437125982,-1052.1065436272906,118.3680126531543,114.50234789547622,114.0,122.00864554452235,125.9999999991376,125.54392850244565,120.49007419136257,123.04277881793338,125.99999999911896,0.83841170495376
23,23.0,1.2426979063312814e-09,-965.5173770933415,5.804480702554179e-10,-7.678925233871727e-12,1745.038933243882,1.0932342162519817e-09,5.32147381222959e-10,6.628605392150855e-10,1220.4784438453557,0.7999999999999997,0.7036013259284365,0.7999999999999998,0.8,0.37456754840477385,0.7999999999999996,0.7999999999999996,0.8,0.49220149603530106,-461.8577388169999,1307.458154512761,170.97305656141955,-1232.4935310629673,-1403.3609721479752,170.8275877099068,-707.6934184675507,-878.6228364230186,-1049.5382483203557,118.45210782317008,114.52371431102371,114.0,122.03953178989171,125.9999999999983,125.52458200927273,120.52504818783187,123.05008421848117,125.99999999999825,0.6896524582401895
24,24.0,-1.4589405465985474e-09,-973.1621453249122,-8.173798021402217e-10,-6.19203036617463e-11,1748.377807803333,-1.281584003306454e-10,3.621580669623773e-10,-6.545510746963378e-10,1224.7843375243378,0.8000000000000087,0.70960849966501,0.8000000000000048,0.8000000000000004,0.3637750928010496,0.8000000000000004,0.7999999999999973,0.800000000000004,0.4846410988900891,-399.54107107399994,1328.8206580957296,177.8149086128174,-1214.864428305143,-1392.785719281205,177.7917802321282,-691.3948872490454,-869.2384236246833,-1047.0168367123379,118.5354162126056,114.54462203014431,114.0,122.06985703485218,126.0,125.50516225973973,120.55961727614256,123.05725583770854,126.0,0.5367570933375845
25,25.0,1.4104364807980866e-09,-980.8274742326067,7.731311823864037e-10,6.980061481022229e-11,1751.5029854461757,6.843562705178705e-11,-4.3012762835232863e-10,6.520874537298115e-10,1229.3244887838875,0.8,0.7156629902466928,0.8000000000000002,0.8,0.3529633459773078,0.8,0.8,0.8,0.47705267611981816,-337.0614748070002,1350.3549233358335,184.77220693722685,-1197.210003753314,-1381.9485802592442,184.84399246493157,-674.9535375951093,-859.7152878895395,-1044.4897585278875,118.61951353462523,114.56587862385581,114.00000000000001,122.10092544210487,125.99999999999967,125.48549400338855,120.5945955153369,123.06444315491942,125.99999999999966,0.3834505155138679
26,26.0,-1.7068156261226987e-10,-988.3828170075725,-4.073329995767083e-11,-8.14960753345055e-11,1754.7093269080158,1.7372525412722378e-11,1.472967727273921e-10,-1.1127871049587688e-10,1233.6734900997963,0.800000000000001,0.7217641187467394,0.8000000000000004,0.8000000000000005,0.34213180692232004,0.7999999999999998,0.799999999999999,0.8000000000000007,0.46943740766241204,-275.13243324799987,1371.5863808716133,191.59118932804074,-1179.7580341239516,-1371.3501099640332,191.64904367398265,-658.6644947038322,-850.376616656685,-1042.0670327277962,118.70225060689029,114.586708795265,114.0000000000054,122.13130197876282,126.0,125.4665121434034,120.62872562301928,123.07133328721741,126.0,0.23234365976164284
27,27.0,-1.211608559416192e-10,-995.866052234282,-1.7305388958362377e-10,-5.428562219065962e-12,1757.8012182202365,-1.364278667616264e-10,-1.060342887226144e-09,-8.193256188822056e-11,1238.0648340156242,0.8000000000000019,0.7279114400568276,0.8000000000000015,0.8000000000000005,0.3312811821184914,0.8000000000000007,0.8000000000000057,0.8000000000000013,0.4617950321437971,-212.97554500399997,1392.9253116114553,198.51193711817308,-1162.1607807950945,-1360.6876847661,198.60593593513642,-642.3357837024819,-840.9559352465423,-1039.5567466116242,118.78554657075055,114.60784596171383,114.00000000000529,122.16185419626096,126.0,125.44710377226805,120.66333793950707,123.07847203055564,126.0,0.08267895527235325
28,28.0,4.819443058038048e-10,-999.9999999993397,3.464610915303568e-10,8.929876801454322e-11,1756.5750356943606,2.423695308387897e-10,1.2148824381919982e-09,3.0488548509464215e-10,1243.424964302299,0.7999999999999989,0.7340842795629964,0.7999999999999994,0.8,0.32043812634260027,0.7999999999999992,0.7999999999999982,0.7999999999999994,0.4541195694011903,-151.58336239399978,1410.7629877769932,205.43719693165355,-1140.4378865616923,-1345.846653003603,205.3615236417576,-627.3331878278186,-832.6830893966038,-1038.0689693482989,118.85848810035229,114.6289932872905,114.00000028160322,122.17056402462585,125.96721546179164,125.39532010664597,120.69164604470762,123.08270222723785,125.99999946866268,1.6793677559689968e-10
29,29.0,-1.6743028732823272e-09,-1000.0,-6.972562056367561e-10,-9.653084883024175e-10,1749.75772437738,-9.599440429926132e-10,-1.2314842225890465e-10,-1.3553055400671784e-09,1250.2422756381031,0.8000000000000093,0.7402571190691692,0.8000000000000036,0.8000000000000059,0.30963715273533254,0.8000000000000052,0.7999999999999989,0.8000000000000077,0.446402024489844,-90.01519837399997,1424.438310548405,212.2843877556973,-1113.1327417554546,-1325.36913441042,212.17323616595993,-613.5832988256245,-825.8767010257477,-1038.0734115111031,118.91899180493893,114.64998820113,114.00009089071052,122.15121583976129,125.89153238093198,125.30026600092704,120.71137030570513,123.08269013878066,125.999999999432,-9.772023190635082e-10
30,30.0,1.5127291702425788e-09,-999.9999999996938,5.429026816933738e-10,1.1152457988344406e-09,1561.2187431233326,181.61945330145988,-3.034493711596676e-11,1.2629671492216828e-09,1257.161803570498,0.8,0.7464299585753402,0.8000000000000003,0.799999999999999,0.3000000000000033,0.7988788922635763,0.799999999999999,0.7999999999999998,0.43864176644311254,-28.337858308999984,1438.139934462151,219.0791641824571,-1085.6065678779075,-1304.6468638017925,37.482937997540134,-599.9737219887305,-819.000780326761,-1038.092113324498,118.97921402098396,114.67063885287986,114.0,122.13098692209788,125.81427093627693,125.70995471572097,120.7312510265806,123.08263695855703,125.99999999999642,1.8161945342108723
31,31.0,-7.995977414398624e-10,-716.6962814796773,-9.29205690967902e-10,-2.141622434790506e-10,5.429158261909401e-10,1358.3347883255249,-6.935413664827303e-10,-5.89110633417982e-10,1358.361493156835,0.800000000000005,0.7508540096955851,0.800000000000006,0.8000000000000004,0.3,0.7904941096195917,0.8000000000000034,0.8000000000000035,0.4302568189544901,32.22939848500005,1168.2821050816065,225.78453496592925,-680.9002633718536,-906.7740337690678,-1132.5447771095248,-680.9226082085523,-906.7427251272459,-1132.553740909835,118.20256616517676,114.69110329260882,114.0,120.20181709272654,122.8137559723325,126.0,120.20188215572574,122.8137304268869,126.0,19.249422253355412
32,32.0,1.0991285315725625e-09,-724.7208328971983,1.2868588367837386e-09,5.190982179846232e-11,2.9491749799915775e-12,1362.4222610135373,1.414804520446616e-09,8.045970989218992e-10,1362.2985718790005,0.7999999999999983,0.7553275950838394,0.7999999999999982,0.8000000000000002,0.3,0.7820840956627181,0.7999999999999946,0.7999999999999985,0.4218475685107925,93.1588835080006,1189.9229549289114,232.62039137571313,-664.721513082592,-897.2474353595401,-1129.7734195115372,-664.6556319972199,-897.285054284805,-1129.8016816820004,118.28685616918584,114.7119622094375,114.0,120.2376205750408,122.8216536539838,125.99999999983028,120.23742880146644,122.82157311639952,125.99999999985903,19.129805952389113
33,33.0,-2.2375960330579623e-10,-732.9436926043833,-1.3852607538529499e-09,2.0840178001628315e-10,-3.9152829405530283e-13,1366.4704373732811,-7.045194682808394e-10,-1.527520929656122e-10,1366.4732552333603,0.7999999999999996,0.7598519388653481,0.8000000000000066,0.7999999999999988,0.3,0.7736490929628829,0.7999999999999989,0.7999999999999995,0.4134125484167595,153.84841622500016,1211.5722143067685,239.29637255838523,-648.4986375424891,-887.7807553532807,-1127.137734522281,-648.5436608835031,-887.7576027742076,-1127.1158637623603,118.3706382968525,114.73232962329993,114.0,120.2728442213122,122.8291642315917,125.9999999999878,120.27297524141795,122.82922655200872,125.99999999999339,19.005830521762178
34,34.0,1.7827664978532316e-10,-740.9377576961595,1.0908807822617205e-09,-2.0128319666847212e-10,-6.52668656585935e-13,1370.3938831157338,4.5051472614150944e-10,1.630663976845294e-10,1370.5438745787449,0.7999999999999985,0.76442562872767,0.7999999999999998,0.8,0.3,0.7651898714621684,0.799999999999996,0.7999999999999985,0.40495240104281666,213.6706413249999,1232.7949716420685,245.93490322390912,-632.5840858965319,-878.4934406867332,-1124.4783128087338,-632.5770105273585,-878.484245891908,-1124.494582991745,118.45299030579012,114.7525791964353,114.0,120.30760479916131,122.83674198297466,125.99999999983334,120.30758421542991,122.83669562421929,125.99999999988617,18.885183677105587
35,35.0,-3.243769001445973e-10,-748.845382856578,-3.2969135415918834e-10,-3.956546447684963e-12,-4.457436766921736e-12,1374.384761080077,-2.1448072687135242e-09,-3.844060985056471e-10,1374.4606217796932,0.8000000000000005,0.7690481310909821,0.8000000000000019,0.8,0.3,0.7567060149122915,0.8000000000000093,0.8000000000000009,0.3964680762170161,273.6622886559999,1254.1660974809076,252.6182986803297,-616.5504735070684,-869.1759158620724,-1121.7749287810768,-616.5352868081637,-869.1272484873085,-1121.838782859693,118.53585566121704,114.77296201240203,114.00000000010547,120.34257105775924,122.84444452190442,126.0,120.34252688930287,122.84426259310482,126.0,18.766939953584828
36,36.0,7.651767389057476e-11,-756.8827619397707,-7.9827776145743e-11,2.9981531952205e-10,4.665791504209445e-12,1378.4321730473393,3.1987645241958097e-09,7.665929527347608e-11,1378.450588888854,0.8,0.7737202469054253,0.8000000000000024,0.7999999999999982,0.3,0.7481971743379251,0.7999999999999895,0.8000000000000004,0.38795912196461574,333.2976686470006,1275.3395608768506,259.23610911007984,-600.6544631186439,-859.9233259823442,-1119.1322551703395,-600.6262220451295,-859.9340084059307,-1119.1498138038542,118.61788637862179,114.79314124248846,114.0,120.37716184191538,122.85197361582055,125.99999999968836,120.37707973016802,122.85192359197077,125.99999999964322,18.64666649203194
37,37.0,2.194732464842372e-10,-764.6864547004523,1.8376326366270635e-09,-5.703288719937428e-10,-5.289114080932548e-12,1382.2938030833395,-1.966993867981541e-09,-6.624345863036114e-11,1382.3926516176648,0.7999999999999986,0.7784405336628355,0.7999999999999912,0.8000000000000016,0.3,0.7396644965411143,0.8000000000000016,0.8000000000000008,0.37942583399166724,393.0176381319998,1296.5176907116147,265.9563259301624,-584.681232217764,-850.6559973953342,-1116.4744681043396,-584.7333337096314,-850.5788948465985,-1116.4994691066647,118.7001761235256,114.81362910498852,114.00000000046822,120.41182946167885,122.85954530473066,126.0,120.41198090452933,122.85947408216167,126.0,18.529208936317794
38,38.0,-2.227980589646864e-10,-772.6981803946038,-1.4099208919321612e-09,2.632583213818763e-10,1.4795420484272212e-12,1386.380849914696,5.243383997858485e-10,1.474704049039161e-10,1386.317330480604,0.8,0.7832102755171231,0.7999999999999998,0.8,0.3,0.7311065900601594,0.7999999999999984,0.7999999999999998,0.37086831960598443,452.3070148720003,1317.6833394660136,272.4784773164099,-568.8563983579608,-841.3845660496976,-1113.882933091696,-568.9206514262754,-841.3444561887511,-1113.8587898846038,118.78178846838284,114.83350963077561,114.0,120.4463065045924,122.86692779927806,125.99999999998887,120.44649321481319,122.86699657384877,125.99999999998963,18.40984489145722
39,39.0,1.405899924083475e-10,-780.628887532871,1.7373256890574223e-10,3.2387034045426764e-10,-1.1500041676505985e-12,1390.3299641588396,5.172731141345947e-10,1.7189074705679116e-10,1390.298923372706,0.7999999999999992,0.7880289723537458,0.7999999999999988,0.7999999999999979,0.3,0.7225243063307839,0.7999999999999952,0.7999999999999988,0.3622862274863998,511.0450082079997,1338.5383157956974,278.9621563408263,-553.2465987221622,-832.2493272758383,-1111.2893161298396,-553.2267550343951,-832.2378715938778,-1111.320615511706,118.86231669665545,114.85326947648912,114.00000000000198,120.48038408637952,122.874315781186,125.99999999994247,120.48032643971419,122.87422662680652,125.9999999999762,18.29072189126998
40,40.0,-6.533969183020676e-11,-788.2301703878074,-6.683482332986992e-11,-3.1812016008745137e-10,1.920928588841051e-12,1394.084832890021,-4.654708857102681e-10,-6.127849093747984e-11,1394.1453374987616,0.7999999999999996,0.792894590689473,0.7999999999999992,0.8,0.3,0.713918844399364,0.7999999999999979,0.7999999999999992,0.3536803920697408,569.6660020240001,1359.3598914728746,285.5589320430669,-537.577122622705,-823.1516720480231,-1108.6380960950212,-537.6063803232348,-823.0838189327003,-1108.6766915087617,118.94302491723221,114.87337051044639,114.00000000000064,120.51451017324518,122.8818673878731,125.99999999998948,120.51459514385625,122.8817574578932,125.99999999998668,18.176244920822235
