,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,V1,V2,V3,V4,V5,V6,Sell Price
0,0.0,-999.9999999982801,442.69549046663576,-999.9999999987616,2513.0136577160956,644.8568050385959,-600.5659532242853,0.746913580246903,0.7380080525279837,0.7469135802469059,0.725228310754839,0.7367601431787741,0.744447937982866,-867.58943098,601.1700727421257,1022.0493123787616,-2491.066329160406,2.1355689488933224e-05,622.8627124442853,118.87915531994997,117.09583476223783,114.00000000000075,125.99999999998842,125.99999994066705,124.25778078791318,-61.146090190548954
1,1.0,-999.9999999996002,442.73788896702854,-999.9999999996406,2469.5237801622575,650.2345514629671,-562.4962205930121,0.7530864197530733,0.7352751025960885,0.7530864197530766,0.70998433680322,0.7327463496512249,0.7479201368754155,-736.45943523,644.9003670426121,1043.9341330096406,-2425.4512142322124,4.501975402961722e-11,606.3441530430122,119.07218042026702,117.16123033284856,114.0000000000002,125.9999999999966,125.99999999999649,124.3043003796289,-61.145242220629086
2,2.0,-999.9999999993871,442.883736116943,-999.999999999423,2425.8393523823047,655.5896653141704,-524.3127538146075,0.7592592592592424,0.7325412523731444,0.7592592592592458,0.6950100198132059,0.728699499865335,0.7511566353557525,-605.95194353,688.5053119924803,1065.8620481994233,-2359.9183540918675,1.6080437165662366e-05,590.1237581046075,119.26465172939699,117.22671808823968,114.0000000000001,125.99999999999471,125.99999995532683,124.34996324112494,-61.14232527761355
3,3.0,-1000.0,442.82558730239475,-1000.0,2381.9642213886555,661.1527516677717,-485.9425603575179,0.7654320987654153,0.7298077610935,0.7654320987654186,0.6803065369651278,0.7246183100402253,0.7541562807900581,-475.06914911999996,732.1537367282478,1087.4994795206426,-2294.632498038909,-2.5369834525485107e-10,573.6383841975179,119.45608921848323,117.29130247236769,114.0,126.0,126.0,124.39635497498857,-61.14348825393907
4,4.0,-1000.0,443.0967431073992,-1000.0,2338.5025014561425,666.5256496062351,-448.12489416732325,0.7716049382715882,0.7270725960125901,0.7716049382715916,0.6658713363388554,0.7205039541784585,0.7569224838404737,-344.410867,775.656893894003,1109.2955760014022,-2229.333244395054,0.08752846108816628,557.2230212673232,119.64725959639348,117.35632451300171,114.0,126.0,125.99975686539904,124.44228628446135,-61.13806513782748
5,5.0,-999.9999999998284,442.85100745711674,-999.9999999996554,2294.673715935277,672.0743354642267,-409.5990588571361,0.77777777777776,0.7243389478184105,0.7777777777777622,0.6517066837713537,0.71635534716942,0.7594508730926783,-213.07312509999997,819.3656229425387,1131.2066598996555,-2163.7134314423674,2.592909400936516e-06,540.8244928571361,119.83906123626615,117.42165329243906,114.00000000000001,125.99999999999672,125.99999999279419,124.48864547895177,-61.142979850837015
6,6.0,-999.9999999998695,443.02432095712794,-999.9999999997369,2251.5541326375946,677.4153459007417,-371.99379949585756,0.7839506172839321,0.7216042297878109,0.7839506172839336,0.6378082014711216,0.7121737709601561,0.7617471311142576,-83.14603210000007,862.790427642609,1152.936614099737,-2098.5586725424787,1.7951158760971925e-06,524.6935650958576,120.02920031900427,117.48640614926401,114.00000000000003,125.99999999999746,125.99999999501102,124.53398934899532,-61.1395135808417
7,7.0,-999.9999999996587,442.66041225725246,-999.9999999993494,2207.82062614136,682.9816267058002,-333.4626651054046,0.7901234567901028,0.7188717581072105,0.7901234567901024,0.6241796790875329,0.7079578349928364,0.763805542627254,48.3817047,906.666889442097,1174.5526734993496,-2033.0661513417556,-3.9558879283018406e-10,508.2541285054046,120.22002201821063,117.55078422303094,114.00000000000017,125.99999999999316,125.99999999999426,124.58018345645814,-61.14679175481527
8,8.0,-999.9999999996425,442.8160034071259,-999.999999999285,2164.6935779916694,688.322144211297,-295.8317256111644,0.7962962962962734,0.7161383259874133,0.7962962962962709,0.6108173730505474,0.7037089328680752,0.7656316643902857,177.23041250000006,949.5745046921592,1196.125037599285,-1968.5861719918016,-1.3253817146348677e-10,492.25338431116444,120.40759809747917,117.61499702979867,114.00000000000023,125.99999999999339,125.99999999999376,124.62512840908376,-61.143679931814575
9,9.0,-600.0000000035019,-357.305952384352,-600.0000000039018,2120.9914178082836,693.8412720165237,-257.52673743305144,0.7999999999999986,0.7183439182860821,0.7999999999999986,0.5977248334344468,0.6994259620531585,0.7672213356090083,308.0238182999999,1393.2387662882538,818.0802544039018,-1902.9666935917558,3.881652769418238e-05,475.6906086330514,120.5981895157825,116.48457485041878,114.00000000000037,125.9999999999953,125.99999989217162,124.67163489256119,-45.14611904798319
10,10.0,-2.330925679708251e-10,-999.9999999998969,-2.0987584830041877e-10,1040.4887312397955,559.858697653892,399.65257110665266,0.8000000000000002,0.7245167577922544,0.8,0.5913020634885222,0.6959700441664061,0.7647543444293377,437.4602455999998,1479.2334133001068,239.51005950020988,-1281.44840740034,-480.56875826054466,-160.16395850665265,119.27548828022326,114.85285680023647,114.12064525547284,122.97827446206067,124.33846597271611,124.7884966309113,-10.00000000001565
11,11.0,1.5709478610025228e-11,-999.9999999996018,6.399255409278347e-11,1021.3082410611393,565.3240078895894,413.3677510487933,0.8,0.7306895972984248,0.7999999999999996,0.58499769163012,0.6924803897967172,0.7622026916450858,568.1077122000002,1522.3922435995378,261.277140699936,-1215.784353199522,-455.9245600383827,-151.9278318487933,119.4675935152552,114.92097863230399,114.12246637413915,122.97786364856906,124.26866917929368,124.69583642562847,-9.999999999988848
12,12.0,-2.5288352527715798e-12,-1000.0,-1.548543657068315e-10,1002.320729916976,570.7657272304397,426.9135428534685,0.8,0.7368624368045976,0.8000000000000005,0.5788105266306326,0.6889571445668997,0.7595674228620396,697.9577426999999,1565.6935834008816,282.8025497001549,-1150.6797312008841,-431.4931849839081,-143.8230845534685,120.49183422602745,115.85463567234524,114.9971078852931,123.78916724412157,125.00321258464453,125.40526031897252,-9.999999999999025
13,13.0,4.883016519811299e-12,-999.9999999993992,2.0247618083172928e-10,983.5919846814825,576.1350917767738,440.2729235409353,0.8,0.7430352763107667,0.7999999999999994,0.5727389711696358,0.6854007551114876,0.756849688766108,827.1112061000001,1608.9304030991968,304.6663824997975,-1086.4024747991919,-407.3957045177092,-135.84288044093535,119.84265896228463,115.0478666685352,114.1172430320291,122.97456907633348,124.1286495240816,124.51109046579334,-9.99999999997969
14,14.0,5.371218499867695e-12,-999.9999999996376,-4.76975411898121e-11,964.7516001995535,581.4940318990779,453.75436790104857,0.8,0.7492081158169374,0.7999999999999996,0.5667837143782806,0.6818112857787771,0.75404873587783,956.2269309999999,1652.066434499685,326.00392600004767,-1022.04978749968,-383.2191736001264,-127.71648890104858,120.02873578117182,115.11060293941864,114.1150654421951,122.97289239696744,124.05879930902181,124.41859679415674,-9.99999999999444
