,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pi7,Pi8,Pi9,Pi10,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,B7cs,B8cs,B9cs,B10cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,Pf17,Pf78,Pf89,Pf9x10,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Sell Price
67,67.0,-8.995173663570344e-11,0.002581492323488855,-1.1316667522721996e-10,1.4705322806545403e-10,-6.529458032428335e-12,388.7443148813688,-4.3611435843633144e-11,3.289156059818615e-11,925.488830625913,685.7642730004679,0.8000000000000004,0.7999999840648622,0.8000000000000005,0.799999999999999,0.3,0.6902390540088154,0.8000000000000003,0.7999999999999997,0.3047170818115704,0.4729451146815028,2459.7275021200003,891.9632450177896,445.96686519011314,949.1699129884908,503.1707190186378,57.20349379863128,172.69001887362984,-273.2750527664138,-719.213427076381,-239.72610702046796,123.86356818278117,116.70635917329857,114.0,122.59692784624524,119.85652997729653,118.37807345468872,123.70182325786837,123.21224802797866,123.9860903531224,125.99999999999633,23.887494778793318
68,68.0,5.699997761850813e-11,0.006515737223328884,2.4498126537830508e-11,-1.570756393409102e-10,9.789867880281526e-13,394.058392238174,4.839996939027977e-11,-1.0731162789461407e-10,764.1606832165852,841.7744088081513,0.8,0.7999999438442621,0.8000000000000004,0.8,0.3,0.6878065947974685,0.8,0.8000000000000004,0.3000000405571471,0.46774897635552654,2512.4237890599998,902.4903295127523,451.1855723099755,959.6993250519822,508.3714039418251,57.18674771182607,199.05760286532237,-252.1905889246292,-703.4253573047365,-390.58656774815137,124.04208915940319,116.73792541709602,114.00000000000006,122.76241274271351,119.99508512825294,118.50299773497521,123.88062463368229,123.3169446492605,124.0306504452858,126.0,23.940714236976426
69,69.0,2.3368041895335105e-11,-0.008667488901694142,9.833947546701178e-11,-5.642178938819115e-12,2.0671778738577573e-12,399.29482413853935,7.136088057593628e-11,1.2341610253187347e-10,0.0065676837586723285,1600.7072756662903,0.7999999999999998,0.79999999734728,0.7999999999999997,0.8,0.3,0.6853418119324158,0.7999999999999996,0.7999999999999996,0.3000000000158893,0.4578680672464754,2564.5655737000006,912.8542170388034,456.3991442999017,970.2189890014643,513.7293844414585,57.18186356146066,225.09312666975634,-231.34955123017232,-687.7913625500488,-1144.1911727662903,124.21833139080246,116.76899396640013,114.0,122.92564603249107,120.13143285671278,118.62525275463281,124.05711003010654,123.42042521541005,124.0747599079445,125.99999999999775,23.992774891611937
70,70.0,-3.341230001417644e-10,0.0001459849913027218,1.403056248238451e-09,9.41800972327693e-10,1.508072828852366e-12,404.60934097655513,1.0727543716725055e-09,-2.8294222864864734e-09,2.390205089479097e-06,1595.3905106479929,0.8000000000000019,0.7999999964461382,0.7999999999999912,0.7999999999999942,0.3,0.6828442234078692,0.7999999999999929,0.8000000000000171,0.3000000000011349,0.4480199776745742,2616.7013308900005,923.3927639036058,461.735708278597,980.4168293525016,518.7352925534434,57.04497841344489,251.236520313559,-210.41403146536834,-672.0590867681979,-1133.7925710979928,124.39479838945437,116.8005776301208,114.0,123.08879262775264,120.26869538638914,118.74950267363731,124.2341916762947,123.52436527773601,124.11913083516099,125.99999999997304,24.04609633034884
71,71.0,2.9224901501108035e-10,0.0031355059976945964,-1.4812578707143709e-09,-9.643985670494035e-10,5.088565358502556e-12,409.7554359658405,-1.1864829160664113e-09,2.7057319072267554e-09,4.5878044693306906e-08,1590.2414284829122,0.8000000000000002,0.7999999770911628,0.8000000000000003,0.8000000000000002,0.3,0.6803148688648702,0.8000000000000003,0.8000000000000004,0.30000000000085175,0.43820367256048215,2667.824366590001,933.6505838454837,466.8443148614813,990.5675533751189,523.7915841541545,57.07929734415958,276.77810100969066,-189.9752021614959,-656.6929600387901,-1123.418069942912,124.56738122524763,116.83131176488236,114.0,123.24869753840449,120.40284115220034,118.87047593339402,124.406900761889,123.62577517028538,124.16245377724177,126.0,24.097617068862416
72,72.0,2.7245821906804935e-11,0.017834935010565475,-6.8921315377180216e-12,2.2677567387560616e-11,-6.959878111893213e-12,414.47340059540784,1.8088341340928155e-11,-3.897234921984196e-12,-4.6051492921964276e-07,1585.5087649300465,0.8,0.7999998669989714,0.8000000000000003,0.8,0.3,0.6777563910834171,0.8000000000000002,0.8000000000000004,0.3000000000036944,0.4284165814189386,2718.37942477,943.5836096749963,471.8059582500069,1000.9738444845764,529.1572625445991,57.36547647459219,301.9880673004542,-169.8959339695277,-641.7802896595316,-1113.6969412600465,124.73722028367102,116.86106505914675,114.00000000000003,123.40628004004509,120.53392992100983,118.98747067829508,124.57615458251513,123.72480205463418,124.20448380487811,126.0,24.14509070467712
73,73.0,1.9106563752378914e-11,-0.005323605453929771,2.396919046933462e-10,1.2168451619805327e-11,3.4654051474629887e-13,419.7372484495155,2.9561612903039283e-10,3.610190626771909e-10,4.3932078721306424e-07,1580.2680747156892,0.7999999999999998,0.7999998998607334,0.7999999999999988,0.7999999999999998,0.3,0.6751654204139756,0.7999999999999983,0.7999999999999982,0.30000000000098254,0.41866184021698993,2768.5474180300007,953.7493089752143,476.82587435976035,1010.677006710472,533.8348481704842,57.04267539048452,327.2158949943335,-149.6908230953709,-626.55673470501,-1103.4556462056892,124.90639578833229,116.8915074597417,114.00000000000055,123.56305919157181,120.666298907285,119.1078137583897,124.74645420244903,123.82498418970799,124.2473753676104,125.99999999999491,24.197266012424848
74,74.0,-6.354631937823933e-11,-0.016222561185606357,-4.0387224733497184e-10,-3.715870324319593e-11,5.125960976249812e-12,424.57655274919705,-3.1794875281791146e-10,-7.005078966583986e-10,1.547714401184974e-07,1575.4396696587348,0.8000000000000003,0.8,0.8000000000000014,0.8000000000000002,0.3,0.6725445774957707,0.8000000000000003,0.8000000000000024,0.3000000000000272,0.40893690398452864,2817.9328476400005,963.5455933215896,481.76089137040395,1020.879539990835,539.094395600798,57.24046931080303,351.7292488075122,-130.02216925280575,-611.7548221935062,-1093.5672435687347,125.07211883018662,116.92083610428182,114.0,123.71662089110355,120.79398414955244,119.22172842985582,124.91183522851085,123.92237935897174,124.28906478232905,126.0,24.245441076186516
75,75.0,5.968357752809926e-11,3.516844929908511e-11,3.4067304526653583e-10,2.3426160532597262e-11,-2.314029271861503e-13,429.518740476427,1.302435673188066e-10,7.226378607905525e-10,4.407041491538543e-09,1570.481259517854,0.7999999999999998,0.7999999999999997,0.7999999999999992,0.8,0.3,0.6698932272459163,0.7999999999999995,0.7999999999999979,0.3,0.39924257522207274,2866.9899417700008,973.3898601896242,486.6966554996593,1030.53102344355,543.8593558735733,57.093585833573,376.3264567368862,-110.28234286298361,-597.043612032261,-1083.768810217854,125.23683907449835,116.95030099205728,114.00000000000026,123.86919795704674,120.92231591443968,119.3377766551734,125.07717757963798,124.01964292632226,124.33048488434589,125.9999999999966,24.295187404827757
76,76.0,-1.1441812235802077e-11,-3.6081830117133973e-11,-5.94202697425882e-11,-5.24665538100497e-12,-3.3876771609911567e-12,434.4182204478308,-6.56685726253308e-11,-1.818610368892257e-10,-1.7229844854904578e-10,1565.581779552705,0.8,0.8,0.7999999999999996,0.8,0.3,0.6672116332925346,0.7999999999999998,0.799999999999999,0.30000000000000104,0.3895784901631054,2915.19020971,983.1224858400956,491.53581576005945,1040.021436352178,548.5420248521727,57.034191112169275,400.5479805477151,-90.98793751235063,-582.5672528825326,-1074.136999572705,125.3986398924848,116.97942443048727,114.00000000000006,124.01912681458872,121.048456456109,119.45187061327252,125.2393506574773,124.11491194342105,124.37123028651686,125.99999999999832,24.344182204462953
77,77.0,-7.083428655092954e-12,0.0008285648513689427,-6.020184718476615e-11,-1.124538106149184e-12,-2.3051750307734755e-12,439.0959007743755,-2.686231504481582e-11,-1.2663199349345143e-10,1.718771507071289e-10,1560.903270660826,0.8,0.7999999948854021,0.8,0.8,0.3,0.664501164769236,0.8,0.7999999999999998,0.3,0.37994328478865586,2963.02027474,992.5681267252089,496.2366865500602,1049.887100555628,553.5444807056268,57.19353924562453,424.33266905915593,-71.924434920871,-568.2990862209977,-1064.5804006508258,125.55840028061947,117.00768217818086,114.00000000000004,124.16741199059928,121.17188300131201,119.56230214243135,125.39886922759797,124.20887059784488,124.41137664875814,125.99999999999953,24.39097557903268
78,78.0,-7.181919101729823e-13,-0.0008285648999048979,-4.615942979588038e-11,-2.789213123901229e-11,-1.4689997631538313e-12,443.8482356367255,-3.832099350411561e-11,-3.753548936289115e-11,-4.925586829020787e-13,1556.1525929283268,0.8,0.8000000000000003,0.8000000000000003,0.8000000000000002,0.3,0.6617613608455525,0.8000000000000003,0.8000000000000002,0.3,0.3703374045853946,3009.91341103,1002.0457500249462,501.0168424800462,1059.036248343304,558.081554103276,57.098287473274524,447.87319534174947,-53.13969538828892,-554.1583406583264,-1055.1658843983269,125.71543824343311,117.03602874763585,114.0,124.3127492375678,121.2944114506604,119.67320987292773,125.55637224572536,124.30161453001296,124.45115170837002,126.0,24.438465785038712
79,79.0,4.828742100147101e-12,0.001472963931454217,5.825261816363289e-10,1.1049712386575447e-10,-6.972982700820808e-13,448.7204860952043,-8.254353125693932e-11,8.476087296491438e-10,-8.038086360494326e-08,1551.2780410197831,0.8,0.7999999909076303,0.7999999999999966,0.7999999999999995,0.3,0.658991481301755,0.8000000000000008,0.7999999999999948,0.3000000000004962,0.36076161420872926,3056.6918234799996,1011.350172845486,505.69489178941745,1068.3107616146858,562.6875421947964,56.98974838479567,471.2778749898326,-34.43639737024995,-540.0749439694024,-1045.6755977397831,125.87147968238179,117.06385061579114,114.0,124.45739420853893,121.41591922000391,119.78290429146067,125.7129133126857,124.3938988096492,124.49075282616059,125.99999999999464,24.487234320384022
80,80.0,5.83028884389412e-11,9.023861834673616,-2.122789916868378e-10,-6.00158190223682e-11,-6.632251579566932e-13,435.1257560627321,1.6467194168234037e-10,-4.1719996801700373e-10,8.038227804346933e-08,1555.8503820226795,0.7999999999999996,0.799944288056799,0.7999999999999979,0.7999999999999998,0.3,0.6563055198445775,0.7999999999999997,0.7999999999999975,0.3,0.35115759950488556,3102.72827746,1011.5574368255387,510.25683984021236,1095.5841031873285,585.3729891372686,75.11555793726791,485.2363152171908,-25.017368832644582,-535.3345042930617,-1045.6129633426794,126.0,117.06447029640557,114.00000000000064,124.57455684092106,121.45744662155064,119.75871679106027,125.79117262132901,124.43373211795843,124.50407963992429,125.99999999999577,24.5317347972478
81,81.0,-5.5569265184158713e-11,63.225631214874184,-2.9784991747389563e-10,-2.2485670025115885e-11,6.00490486688981e-13,331.20480941396096,-5.4844765326887004e-11,-3.948685306092771e-10,-0.01918347002416593,1605.5887428420144,0.8,0.799554006382633,0.7999999999999998,0.8,0.3,0.6542610457123926,0.8000000000000002,0.7999999999999998,0.30000011841648166,0.341246557882404,3147.94277701,966.3429372754238,514.7348886902979,1213.1289609060611,698.3277052560386,183.5451784260391,453.68527210845946,-61.18125358159545,-576.0491969519903,-1090.8089035320145,126.0,116.92920959321104,114.00000000000124,124.56197484753069,121.10530667680348,119.07000424793559,125.48911656036888,124.2173042881946,124.38957175797755,125.99999999999778,24.576560718388436
82,82.0,-1.5918793458586627e-11,116.98295362414484,-8.248325663381357e-11,-1.7631806722833956e-11,2.343558250416066e-12,228.32274435851224,2.8191949201946158e-11,-8.583957846877554e-11,0.019172997299268604,1654.675129020216,0.8000000000000002,0.7988318893849532,0.8000000000000004,0.8000000000000002,0.3,0.6528516460558585,0.8,0.8000000000000004,0.30000000006464644,0.3310325138761064,3192.6207061299992,921.6650081559377,519.3001562100826,1329.4324312115032,810.2083188814856,290.8828298914878,422.29446282254224,-96.91583174742959,-616.2614609675155,-1135.4665636502161,126.0,116.79540019071442,114.0,124.54914648705174,120.75548512926866,118.38387291176102,125.18938461018207,124.00312856980791,124.27637336727972,126.0,24.622886516045156
83,83.0,2.1393623683693412e-11,169.82272216578644,8.444280328104569e-11,2.2841284426749464e-11,1.1824745707066553e-11,126.78613040035724,1.0071413741547015e-11,9.508978363925573e-11,1.046633966323598e-05,1703.3911369672712,0.8,0.7977836009765223,0.7999999999999998,0.8,0.29999999999999993,0.6520690156212885,0.8,0.7999999999999998,0.3000000000000394,0.32051775377137015,3236.85814465,877.4275073541291,523.6152490799155,1444.4107559796082,920.651729529631,396.88370100964283,391.3710969762844,-132.2916008237057,-655.9632594436106,-1179.734089757271,125.99999982699627,116.66275864708525,114.0,124.53701972524925,120.4092261949298,117.70269980842161,124.89267939193323,123.79104005465365,124.16451070410378,125.99999999999943,24.664315747348518
84,84.0,-7.075365577726181e-12,222.35220858910088,-1.9682908048490402e-11,-8.278421394892085e-12,-1.1025630395262724e-11,26.262273964018863,-3.3268427417990357e-12,-2.9795118222278503e-13,6.387243595032236e-09,1751.3855174405421,0.8,0.7964110564790587,0.8,0.8,0.3,0.6519069028190415,0.8,0.7999999999999998,0.3,0.3097067320587742,3280.4905166200006,833.7950756909188,528.0496194600197,1557.8642216360006,1029.8697867559922,501.7750688359812,360.75429167307425,-167.22871794692912,-695.3007645369294,-1223.2722340505422,125.9999996611826,116.53178344547901,114.0,124.52455653804194,120.06606608801492,117.02543046331063,124.59838428500042,123.58086163424166,124.05357497800863,125.9999999999995,24.70966691141311
85,85.0,-5.772771779156975e-12,273.650570114139,1.8268503661091757e-10,-1.0728758834416367e-11,6.507248868720944e-12,153.85883636573791,1.9752176194137292e-11,2.2982085762182213e-10,-6.125522772879866e-13,1572.4905935197025,0.8,0.7947218554289716,0.7999999999999989,0.8,0.3,0.6509571569155492,0.7999999999999998,0.7999999999999984,0.3,0.3000000000000106,3323.2656073299995,791.0201069556783,532.3501520698175,1443.0518206242664,910.7575599942556,378.47134245426207,556.8404715500488,24.57853640006859,-507.8324699797016,-1040.1564563497025,125.99999999999977,116.40323910814915,114.0,124.51246882762814,120.38778434341494,117.71018786475928,124.9442678168291,123.37455868288617,123.30481237453053,124.73796328191196,27.011599765944233
86,86.0,-6.58001220547324e-12,536.647376770913,-2.1250887853539036e-10,2.1305635882085975e-12,-3.415984304550698e-12,748.6794315564322,714.673191653281,1.7867016998197904e-08,3.1872860964127814e-12,1.7246730756957637e-09,0.8,0.791409217300756,0.8000000000000003,0.8,0.3,0.6463356789429786,0.7955884370885599,0.799999999999888,0.3,0.3,3365.6306453199995,536.5909467492997,536.6215806602127,860.9287169435693,324.4216891835714,-212.06412221643214,1431.5464896471242,1609.6559341304053,1073.0832905082723,536.6027831982753,125.40954953450911,115.63569372267584,114.0,123.90286521298184,121.44657222880274,120.50798614074219,126.0,121.95867110315328,117.24827633426318,114.0,52.5132056845775
87,87.0,1.0091336112279334e-11,540.6796095806354,4.8286654830873415e-11,-4.452312549597005e-12,-1.9147529043511107e-12,707.1298830664879,752.190507131358,2.214701875105998e-07,-4.1132821996433814e-12,6.061418308203675e-14,0.8,0.7880716888465545,0.8,0.8,0.3,0.6419706796647905,0.7909452858099711,0.799999999998521,0.3,0.3,3407.1837490000007,540.6937201593165,540.7192526999519,915.1013132335186,374.2998756835142,-166.40824512648786,1410.687307657176,1622.1505335185338,1081.4478731100041,540.6945611099999,125.53690385066645,115.64811111346121,114.0,124.02020299742097,121.41021304757619,120.32634756893202,126.0,122.01851861353006,117.27324294644964,114.0,52.928701171546905
88,88.0,-3.97115491396682e-12,544.7866764373704,6.421032112521153e-12,9.942746912710411e-12,1.2698065393209527e-12,666.0186504229798,789.194673486895,-3.472537914406238e-07,-3.730072320382692e-13,-4.451077446325871e-12,0.8,0.7847088081278054,0.8,0.8,0.3,0.6378594534276115,0.7860737137514101,0.8000000000006645,0.3,0.3,3448.24389901,544.7921960326232,544.7697373799936,968.5328150470091,423.645186817019,-121.24961924297982,1390.1271418603637,1634.4789047572588,1089.6796676700048,544.8270940200044,125.66274414690257,115.66051416634332,114.0,124.1361609296981,121.37468220280235,120.14683453616087,126.0,122.07747949846666,117.29780802457053,114.0,53.33981349230714
89,89.0,-9.480468662990005e-12,548.8883407355833,1.0118317152402822e-11,5.322837003131855e-12,2.247247565065148e-12,625.625392051358,825.4862670618215,1.5122461954624898e-07,2.8182974265930016e-12,1.5284844962914665e-12,0.8,0.7813206084936352,0.8,0.8,0.3,0.633997568291492,0.7809781195102876,0.799999999999731,0.3,0.3,3488.6768926000004,548.8544660844067,548.8275615899898,1020.9497313286346,472.12542056863975,-76.75435560135794,1369.9671978269496,1646.558874688771,1097.7596417699958,548.8444582499985,125.7866127657433,115.672806338651,114.0,124.25012135996514,121.34013287464255,119.97057994207476,126.0,122.13526502006435,117.32191504249748,114.0,53.74374608100354
90,90.0,-7.089565981261044e-12,552.7857012170043,-9.459696383415628e-11,-8.008171994905e-12,5.102225474553402e-12,586.2190120526287,860.9952867249923,5.470427868965776e-09,8.673475452156279e-13,7.751221841082201e-12,0.8,0.7779083510787154,0.8000000000000005,0.8,0.3,0.630378932414624,0.775663333789763,0.7999999999996973,0.3,0.3,3528.1388192800005,552.7841290930904,552.8275509900947,1072.2722413773743,519.4637716473662,-33.36276591262873,1350.3002853595287,1658.427269394521,1105.5581595299916,552.7416684899923,125.90729154366393,115.68469600757561,114.0,124.36103400248858,121.30571383576195,119.7975440860562,126.0,122.19161100602652,117.34517762426769,114.0,54.13780987951857
91,91.0,-5.935343363952065e-13,566.0687204242092,7.603726489102146e-11,5.647644481246748e-12,9.317609761926907e-13,556.6753011599993,858.2337505571601,19.022227858553826,-1.3786824998144605e-12,-3.0371909671771785e-12,0.8,0.7744140997180721,0.8000000000000002,0.8,0.3,0.6269426651235129,0.770365594588793,0.7998825788400765,0.3,0.3,3566.99830819,547.2874060957148,556.6898709899241,1113.3238409699939,556.6604468699996,6.262587201134304e-13,1349.6376264542907,1651.1871064514507,1113.4609813800046,556.7988614100032,126.0,115.66806466897853,114.0,124.44403195937944,121.2723810338861,119.6550378747968,126.0,122.19350908081,117.36874663625744,114.0,54.62346926699243
92,92.0,-4.70594337153088e-12,612.2242727704604,-1.0257637982006891e-10,2.642851823538177e-12,-3.955712602431205e-12,560.5173888600261,723.8413246482805,103.41701372134096,-1.9225450610700096e-12,1.736276951727458e-12,0.8,0.7706349375404765,0.8000000000000008,0.8,0.3,0.623482681241661,0.7658974382638035,0.799244202212167,0.3,0.3,3605.477284990001,508.80842924964224,560.5403565301026,1121.1756491099752,560.5509227999777,-2.6188939905580355e-11,1414.9723735603786,1578.2645356286594,1121.0488060200003,560.4865949099982,126.0,115.55157247094486,114.0,124.43320196165071,121.23860274756687,119.60941915359297,126.0,122.00622664020274,117.3913717622121,114.0,55.428996248613544
93,93.0,5.556642653569404e-12,657.7422257541759,1.071077379466566e-10,1.8105959417720517e-12,3.6165556371172407e-12,564.3958554300058,590.7683859071492,187.0935329085569,-5.039593551553655e-12,-4.4792563771218717e-13,0.8,0.7665748003444631,0.8000000000000002,0.8,0.3,0.6199987562081425,0.762250719832278,0.7980893038608796,0.3,0.3,3643.39422328,470.89149100571706,564.3547865998929,1128.6647486399888,564.3218453399907,-5.758976624164917e-12,1479.5816918042995,1505.9728148114486,1128.7312076700057,564.3709991700006,126.0,115.43666680783883,114.0,124.42247244521415,121.20596654180058,119.56530029065327,126.0,121.82074049905047,117.41427445318983,114.0,56.226976774789506
94,94.0,-7.810323243186146e-12,702.2599055599064,1.9249352368445398e-11,7.044276933930584e-12,1.804551507993517e-12,568.082306550001,461.09392988586666,268.563858004206,1.12430580404545e-12,-4.2962427788340423e-13,0.8,0.7622398626558217,0.8,0.8,0.3,0.6164920753035128,0.759404461005822,0.7964315022682611,0.3,0.3,3680.4550554399993,433.8306588400744,568.0626887099808,1136.1035027099902,568.0851831599972,-1.0617652590472204e-12,1542.5328247799268,1435.6091673857934,1136.1437221199994,568.1048518200005,126.0,115.32424489755837,114.0,124.41204169172296,121.17377466276169,119.52164673316233,126.0,121.6397427760507,117.4363683255064,114.0,57.00481551454887
95,95.0,9.85468987229482e-12,745.9812577485586,5.685127760935381e-12,6.095285047217441e-12,-6.8420981406671225e-12,571.593184799999,333.8134977995072,348.6120596519156,5.220183626801579e-12,-1.1196742332175903e-12,0.8,0.7576350400771269,0.8,0.8,0.3,0.6129637223109202,0.7573438838589115,0.7942795759741134,0.3,0.3,3716.8559743900005,397.4297398814357,571.7041948199943,1143.3689671800016,571.6940615100078,1.0619578133530538e-12,1604.326691318573,1366.5153239880804,1143.4436989799958,571.7203100400011,126.0,115.21371801103759,114.0,124.40179686654852,121.14226672198542,119.47913183263492,126.0,121.46181011332699,117.45812270458777,114.0,57.77018874852523
96,96.0,-5.9668023560249805e-12,788.4702810051251,-5.289311779434374e-12,-7.070849037913852e-12,3.4250169418752654e-12,575.2660062599998,209.68436435723052,426.57934837766595,-6.412199674292204e-12,-2.039678238070031e-13,0.8,0.7527679395770953,0.8,0.8,0.3,0.6094126975809203,0.7560495359307804,0.7916463701199302,0.3,0.3,3752.3549703400004,361.93074395488014,575.1490489800053,1150.522876470004,575.2660006499968,2.1082441348241332e-13,1664.6540988751103,1299.1747992123408,1150.4568160800068,575.1792123000002,126.0,115.10582748393776,114.0,124.3921045151741,121.11164127449503,119.43761322022468,126.0,121.28784824027079,117.47901842991365,114.0,58.51313342116985
97,97.0,-6.606414091996082e-12,830.6803308808908,7.064432719023732e-11,-3.6667336116718405e-13,-4.3633855592063666e-11,578.6522877299911,87.01669342458884,503.65068796450095,3.3114112718135955e-12,5.082574970784064e-12,0.8,0.747640283213633,0.7999999999999996,0.8,0.3000000000000002,0.6058407698788832,0.7555123958479125,0.7885374152559519,0.3,0.3,3787.46086732,326.8248469590386,578.7933214799293,1157.5402205400528,578.7914616000526,8.921039254539131e-12,1724.2940993109019,1232.5379421454907,1157.4536730899915,578.752377059995,126.0,114.99903213886594,114.0000000000001,124.3818502634691,121.0808263952588,119.39603216788944,125.99999999999997,121.11562298328813,117.49986200486808,114.0000000000002,59.249984002346736
98,98.0,4.489404128397295e-12,871.3824991950228,3.3111152744518614e-12,4.224200762811641e-12,2.1694786882726788e-11,582.0882619199884,-32.07618908442344,578.6054279693781,2.2836012806657114e-12,-2.1244758071074297e-12,0.8,0.7422613788976143,0.7999999999999996,0.8,0.3000000000000001,0.6022476324596241,0.7557103970151003,0.7849657768116963,0.3,0.3,3821.4319853800007,292.85372890497393,582.1677767399967,1164.3281403599858,582.2284802399901,1.1626622841570677e-11,1782.0842051950453,1167.843051960622,1164.35845713,582.1833184200023,125.9999999999999,114.89559439001123,114.0,124.37235446947999,121.05144715379022,119.35615996612147,125.99999999999987,120.94850580457503,117.52042767106919,114.00000000000001,59.965171660497575
99,99.0,5.792842741713286e-12,912.0437013144947,-2.8378899821178074e-10,-5.657306684525016e-12,9.979115636671951e-11,585.5329187400557,-150.68620676286034,653.1095867085033,-8.166688980544933e-12,-1.615978452506249e-12,0.8,0.7366314795067841,0.8000000000000014,0.8,0.2999999999999995,0.5986332317266608,0.7566405587852414,0.780934236153002,0.3,0.3,3855.2927570500005,258.99295723578905,585.5886587102838,1170.9935433898502,585.4667336098446,-5.569174956026959e-11,1839.7322018643667,1103.4929806815064,1171.0605317400098,585.4927151700016,126.0,114.79239987936923,114.0,124.36272728958146,121.02228083510043,119.31708069259416,126.0,120.78156920116159,117.54038613267329,114.0,60.67576667967179
100,100.0,-8.162139862604055e-12,951.3045108140915,1.80938400303267e-10,-2.461541088340264e-12,-7.199241754769683e-10,588.8619693000061,-265.2542349526867,725.087754839148,2.4411657064115794e-13,-7.903872565394087e-12,0.8,0.7307592294400305,0.8000000000000003,0.8,0.30000000000000393,0.594998281298883,0.758277930605937,0.7764583858144887,0.3,0.3,3888.0123573699993,226.2733569157276,588.7950126298191,1177.6310185207165,588.788381280714,-6.053810121463424e-12,1895.3138256535467,1041.32670882086,1177.645179810008,588.781974330008,125.99999999999997,114.69259500874935,114.0,124.3537031662472,120.99380884241644,119.27845535260576,125.99999999999999,120.62039762014732,117.55999160372116,114.0,61.36225785540716
101,101.0,4.3811017739164756e-12,989.7340978342341,4.959384300674479e-11,4.875501563368819e-12,1.9349418661567756e-10,591.9791126700029,-377.2401854041185,795.5269748996151,7.022785209024297e-12,6.468392057896679e-12,0.8,0.724649759700313,0.8,0.8,0.30000000000000276,0.5913440892453644,0.7606065737257155,0.7715477254756022,0.3,0.3,3920.0279142400004,194.25780004571624,592.0375487399505,1184.008177109799,592.0525746298036,-2.8936967643663095e-12,1949.79613463449,980.4795324303715,1184.0100472199865,592.0065887999936,125.99999999999984,114.59485354950266,114.0,124.34457654390077,120.96597865476667,119.24064403409369,125.99999999999986,120.46220446993169,117.57893958126158,114.0,62.035478622297624
102,102.0,1.6587442630502489e-12,1027.7300981842936,-1.3965867967252004e-11,4.2089581444195357e-13,4.6075557233663787e-10,595.0860293399974,-487.6111689837679,864.7950414590312,-1.2202951799554878e-12,-1.5978475784627112e-12,0.8,0.7183057467485582,0.8000000000000002,0.8,0.29999999999999993,0.587670718693883,0.7636165192132696,0.7662094844789415,0.3,0.3,3951.67252834,162.61318594572043,595.2489952200141,1190.4654940195414,595.2428087095418,2.6514851688813455e-12,2003.35158878474,920.6378739609719,1190.296251540003,595.1576353800017,125.99999999999997,114.49816256238347,114.0,124.33553676783633,120.93800005594727,119.20289380478825,125.99999999999996,120.3064997739136,117.59765038502253,114.0,62.69709012118134
103,103.0,-6.2629381267662205e-12,1064.730086924217,8.754029566703245e-11,-7.142485387964265e-12,-1.0994424651830474e-09,598.209305760002,-595.7549842123318,932.8155915291484,-3.3828520087434423e-12,-6.69853697300736e-12,0.8,0.7117333388045816,0.7999999999999996,0.8,0.3000000000000067,0.5839780686583275,0.7672940191158149,0.7604513635435765,0.3,0.3,3982.4821645600005,131.80354972569543,598.2391182899124,1196.4926061011047,598.1657777710975,-2.032134136487386e-12,2055.955884593194,861.8737031108618,1196.4561265800103,598.1725266000067,126.0,114.40394435861043,114.0000000000002,124.32711939555703,120.91190095655817,119.16783017457173,126.0,120.15336400112086,117.61598228389732,114.00000000000018,63.346062857708574
104,104.0,-6.846387655388907e-12,1100.7528265343672,-1.0302513086118577e-10,-8.35656347603114e-12,1.3177273473977797e-09,601.2381701699908,-700.8657166453943,998.8747199398222,4.707332964655934e-12,8.575573222265571e-12,0.8,0.7049385682704188,0.8000000000000003,0.8,0.2999999999999986,0.5802667219288831,0.7716203507000456,0.7542854702106145,0.3,0.29999999999999993,4012.5144940300015,101.77122025573597,601.2582269101032,1202.5010147686996,601.2241963186914,9.202838155709724e-12,2106.946019065559,804.8363354701647,1202.5033597499869,601.2373035899915,125.9999999999999,114.31202847548009,114.0,124.31861984901096,120.88576645256762,119.13232807849288,125.99999999999987,120.00474068408366,117.63397617960959,114.0,63.976365497661604
105,105.0,-6.800404532653774e-12,1136.1638999242593,2.2921636956985928e-11,3.211305027582676e-12,-2.16858334072308e-10,604.1899871699978,-804.2165300324134,1063.8626429383644,7.327505754408978e-13,-1.0336738525550492e-11,0.8,0.697925210863479,0.8000000000000002,0.8,0.29999999999999993,0.576537154106846,0.7765846502681469,0.7477184168591432,0.3,0.3,4042.0411786899995,72.2445355957178,604.2164554799771,1208.460013860216,604.2450374402191,2.1836378356674324e-12,2157.145222074059,748.7499120016453,1208.3905802100098,604.1715926400104,126.0,114.22158804235302,114.0,124.31029113136216,120.85994568698874,119.09724994832465,126.0,119.85824270590722,117.65149130439022,114.0,64.59672655769157
