,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pi7,Pi8,Pi9,Pi10,Pi11,Pi12,Pi13,Pi14,Pi15,Pi16,Pi17,Pi18,Pi19,Pi20,Pi21,Pi22,Pi23,Pi24,Pi25,Pi26,Pi27,Pi28,Pi29,Pi30,Pi31,Pi32,Pi33,Pi34,Pi35,Pi36,Pi37,Pi38,Pi39,Pi40,B1cs,B2cs,B3cs,B4cs,B5cs,B6cs,B7cs,B8cs,B9cs,B10cs,B11cs,B12cs,B13cs,B14cs,B15cs,B16cs,B17cs,B18cs,B19cs,B20cs,B21cs,B22cs,B23cs,B24cs,B25cs,B26cs,B27cs,B28cs,B29cs,B30cs,B31cs,B32cs,B33cs,B34cs,B35cs,B36cs,B37cs,B38cs,B39cs,B40cs,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,Pf17,Pf78,Pf89,Pf9x10,Pf10x11,Pf11x12,Pf12x13,Pf13x14,Pf14x15,Pf15x16,Pf16x17,Pf17x18,Pf18x19,Pf19x20,Pf3x21,Pf21x22,Pf22x23,Pf23x24,Pf24x25,Pf25x26,Pf26x27,Pf27x28,Pf28x29,Pf29x30,Pf6x31,Pf31x32,Pf32x33,Pf33x34,Pf34x35,Pf35x36,Pf36x37,Pf37x38,Pf38x39,Pf39x40,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,Sell Price
0,0.0,1206.0721742640847,1018.4266067169852,-27.260186198081744,-99.99999998305458,814.7824994291303,-28.84534505857976,836.8801310910043,-99.99999999279075,715.8850179791573,-99.99999999599623,-99.99999999707045,-99.99999999625805,113.97936113693312,-99.9999999979075,297.99619146387835,-73.8488343243325,-99.99999999711991,314.7101862667979,-99.99999999688855,-99.99999999666598,-99.99999999441528,-99.99999999604564,615.5015097569956,-71.23497114189884,-99.99999999754071,-99.99999999753135,-99.99999999683685,-37.98071290295027,-99.9999999972893,-99.9999999979228,419.6409963080049,-99.99999999790012,-99.99999999666466,-99.99999999690326,-99.9999999969175,-99.99999999782054,378.47602185173935,-99.99999999870015,-99.99999999712912,-99.99999999695991,0.7332958507761477,0.7344541567486605,0.7409090134950498,0.7413580246912533,0.7357112191393264,0.7409187984262876,0.7355748140056111,0.7413580246913135,0.7363216974198817,0.7413580246913333,0.7332958507761477,0.7344541567486605,0.7409090134950498,0.7413580246912533,0.7357112191393264,0.7409187984262876,0.7355748140056111,0.7413580246913135,0.7363216974198817,0.7413580246913333,0.7332958507761477,0.7344541567486605,0.7409090134950498,0.7413580246912533,0.7357112191393264,0.7409187984262876,0.7355748140056111,0.7413580246913135,0.7363216974198817,0.7413580246913333,0.7332958507761477,0.7344541567486605,0.7409090134950498,0.7413580246912533,0.7357112191393264,0.7409187984262876,0.7355748140056111,0.7413580246913135,0.7363216974198817,0.7413580246913333,-4700.5537222595,-1122.0312848696728,-110.94672975198766,-1076.2991825221009,-1183.6541926566556,-376.1568653404251,-1303.453134873041,-473.88869477343667,-581.0958847177275,127.50325147032989,20.225692227133653,-87.0763620393368,-194.41841363489488,-87.79430753256175,-195.14931768196925,95.56170166900908,14.376135705076587,-92.93955528344333,214.56344103185452,107.27755924386598,-145.5621709846694,-252.86422524848467,-360.2062768438303,247.93997787856523,169.3499965851664,62.06482447472569,-45.27190716240567,-152.58759815064252,-197.7755010050928,-305.0613827934821,-412.3389420386049,487.284520646356,379.9424690491558,272.58721401789114,165.2322038694879,57.94703175967041,-49.38969987775014,321.7706309825892,214.56344103238905,107.27755924415993,114.0,117.39430096628298,117.72461349630369,117.25787587704899,120.73925408348266,121.82478114145306,117.93395276384028,119.33205499225619,121.0244047516999,120.65510460058464,120.59641900836444,120.84887143251639,121.41063631706116,121.66346474366388,122.22357876133653,121.94962067490779,121.9083537724066,122.17489284589337,121.55866910812502,121.24939482309574,118.1565831082509,118.90325096940091,119.95885752347785,119.23325667888614,118.73510222604939,118.55201020430529,118.68559077866384,119.13471692656321,119.71434183986173,120.60292966421693,123.00371801308381,121.60927363449495,120.51081139254576,119.71651754936325,119.23247040476392,119.06224863343849,119.20734800785027,118.2588363621348,117.62209813309498,117.30244531926394,-209.64060269179194
1,1.0,998.9555782038132,1022.2315905306331,-99.99999999212417,-99.99999998871351,856.0527860561127,-46.07838511115893,797.1426059231055,-99.99999999146429,767.7705768084984,-99.99999999757387,-99.99999999810468,-99.99999999736474,114.88166772972133,-99.99999999840496,339.22225172052777,-88.57203644881474,-99.99999999794278,350.3375989655589,-99.9999999977734,-99.9999999977024,-99.99999999657958,-99.99999999752592,691.5460133308748,-96.945771729913,-99.99999999716121,-99.99999999824038,-99.99999999808985,-76.44791044043411,-99.99999999798932,-37.73966472424275,438.5779884738366,-99.9999999984818,-99.99999999837452,-99.9999999980147,-99.99999999791333,-99.99999999836407,398.21107602706917,-99.99999999553177,-99.99999999803303,-99.99999999805877,0.7271294583180995,0.7281440852021752,0.7415262974456185,0.7419753086418011,0.7304269426821899,0.7412032329022823,0.7306541806357154,0.7419753086418781,0.7315823728716812,0.7419753086419356,0.7271294583180995,0.7281440852021752,0.7415262974456185,0.7419753086418011,0.7304269426821899,0.7412032329022823,0.7306541806357154,0.7419753086418781,0.7315823728716812,0.7419753086419356,0.7271294583180995,0.7281440852021752,0.7415262974456185,0.7419753086418011,0.7304269426821899,0.7412032329022823,0.7306541806357154,0.7419753086418781,0.7315823728716812,0.7419753086419356,0.7271294583180995,0.7281440852021752,0.7415262974456185,0.7419753086418011,0.7304269426821899,0.7412032329022823,0.7306541806357154,0.7419753086418781,0.7315823728716812,0.7419753086419356,-4406.5956676748,-1053.2156708720443,-45.41833342851113,-1090.670175778177,-1205.1292191172906,-363.5586104180777,-1278.1596955967661,-495.4483450440605,-609.9812718087247,143.23168910497358,28.83261955109972,-85.57283322300496,-200.0070863074697,-99.59018577484838,-214.04922912365333,110.6908452399744,7.583268622559656,-106.84798674578313,228.95668544657582,114.39906955400241,-159.8831006177353,-274.28855339031486,-388.7228064749408,288.35843965883396,176.953624578521,62.47144722445979,-52.06409294238059,-166.49534831087044,-257.47618552450456,-372.0338014172939,-424.1725356978366,532.0855727105029,417.65131962492103,303.1865524294465,188.72750908103183,74.2453317262185,-40.290208440745594,343.48961221592356,228.9566854471918,114.39906955435877,115.47450393241428,118.62382553171977,118.75775455901586,118.7342895583675,122.2351162939525,123.27171089987668,119.28568077273664,120.73064498925613,122.48623159446322,122.07626593578883,121.99357280596935,122.23883467557704,122.8101687846842,123.09366819384674,123.70079251936505,123.38720343373478,123.36569298870407,123.66846129944048,123.01877375601966,122.6928660361241,119.22802861453401,120.03051808474362,121.15870503395655,120.32281635068443,119.80698085243186,119.62433994583724,119.7765737821728,120.26210716329203,121.00912797278309,122.08044234686862,124.47022147544601,122.96493617807825,121.77035355895086,120.89577265624007,120.3481534800234,120.13203492036061,120.24935971963416,119.24540161418672,118.57148114653414,118.23331510260967,-221.22539055451824
2,2.0,929.0931529681209,973.8327837060942,-84.27124317564088,-100.0,808.4335911360985,-67.1830727962389,760.7138290489414,-98.32872660764534,754.8281305027423,-100.0,-100.0,-100.0,136.94830141897867,-100.0,342.6650479006495,-64.85475972690251,-100.0,366.7535419512569,-100.0,-100.0,-100.0,-100.0,682.3340447179838,-64.45075001464332,-100.0,-100.0,-100.0,-15.352709119057694,-100.0,-100.0,472.1568819097039,-100.0,-100.0,-100.0,-100.0,-100.0,443.42643628981574,-97.97067034100668,-100.0,-100.0,0.7213943153985432,0.7221327717225079,0.7420464903047275,0.7425925925924184,0.7254366118727078,0.741617943228185,0.72595841625887,0.7425822760900734,0.7269229399673431,0.742592592592553,0.7213943153985432,0.7221327717225079,0.7420464903047275,0.7425925925924184,0.7254366118727078,0.741617943228185,0.72595841625887,0.7425822760900734,0.7269229399673431,0.742592592592553,0.7213943153985432,0.7221327717225079,0.7420464903047275,0.7425925925924184,0.7254366118727078,0.741617943228185,0.72595841625887,0.7425822760900734,0.7269229399673431,0.742592592592553,0.7213943153985432,0.7221327717225079,0.7420464903047275,0.7425925925924184,0.7254366118727078,0.741617943228185,0.72595841625887,0.7425822760900734,0.7269229399673431,0.742592592592553,-4112.027176915401,-982.4875522111059,-30.35675987101168,-1026.7075966307834,-1148.3306674482635,-361.529470889365,-1195.47050740139,-456.36991625144856,-576.3165938213939,156.77086209164833,35.14936319687051,-86.5822690993134,-208.28426046552627,-93.0022964568476,-214.62536727358895,106.40728604986056,19.83982039485804,-101.77341750428036,243.36217348467653,121.62149889478411,-136.29434045695254,-258.0259727531826,-379.7279641193775,280.93974318830635,194.86592235706306,73.23352777964088,-48.47917814863411,-170.0924160477548,-207.0630761291125,-328.8037507189883,-450.4252496137039,549.4740964960223,427.77210512989046,306.1057677194181,184.48269690266514,62.85030232532568,-58.8624036029187,362.95079478789705,243.3621734845904,121.62149889474796,117.41000206745137,120.30315766896244,120.391449937714,120.43173020814784,123.72401517701115,124.74254475335853,120.92119815587503,122.23499431289027,123.87419008360003,123.43044759069971,123.33073772024534,123.57620517017004,124.16471920715561,124.42660078108275,125.02886329006472,124.7306363548834,124.67495211034144,124.96033383796178,124.27683417113927,123.93383905312852,120.78702731033334,121.53239495822247,122.62108981610534,121.81656368566186,121.25538784693896,121.04381699485666,121.18391418849458,121.67417856936937,122.2683465925731,123.20596672420994,126.0,124.46432487222766,123.25553864490162,122.38322577250636,121.85448830831037,121.67383218624659,121.8430364012137,120.79594195901099,120.08874253709212,119.73375063429675,-223.2616918007477
3,3.0,856.5457492174393,927.2684225932038,-71.02862071010583,-99.99999998890945,771.2424857802697,-68.95521607037018,725.7058362060358,-99.99999999471723,745.085955895841,-99.99999999744675,-99.9999999978506,-99.99999999752032,158.6623445877655,-99.99999999765213,347.28736105024944,-42.13021695608107,-99.99999999811608,383.89434781086413,-99.99999999767633,-99.99999999750517,-99.99999999700188,-99.99999999742727,674.1298453154747,-36.67344306272598,-99.99999999733588,-99.999999997865,-99.99999999841518,19.783905940674344,-99.99999999785395,-99.99999999834506,474.8234341732518,-99.99999999807183,-99.9999999980422,-99.9999999979753,-99.99999999818742,-99.9999999978414,491.6619217726655,-99.99999999771066,-99.99999999807798,-99.99999999804842,0.7161069959589293,0.7164088925706981,0.7424849385807158,0.7432098765429672,0.7206758557876444,0.7420435927101008,0.7214787506032773,0.7431995600406581,0.7223236439432947,0.7432098765431545,0.7161069959589293,0.7164088925706981,0.7424849385807158,0.7432098765429672,0.7206758557876444,0.7420435927101008,0.7214787506032773,0.7431995600406581,0.7223236439432947,0.7432098765431545,0.7161069959589293,0.7164088925706981,0.7424849385807158,0.7432098765429672,0.7206758557876444,0.7420435927101008,0.7214787506032773,0.7431995600406581,0.7223236439432947,0.7432098765431545,0.7161069959589293,0.7164088925706981,0.7424849385807158,0.7432098765429672,0.7206758557876444,0.7420435927101008,0.7214787506032773,0.7431995600406581,0.7223236439432947,0.7432098765431545,-3816.451929944,-912.8257695044285,-14.45189108862472,-961.712734214942,-1090.5807239247515,-348.16813229248163,-1114.25545501309,-417.4394964115545,-546.3553233165718,169.82630888486932,41.032210172722586,-87.85556783102801,-216.75011200594832,-87.03717331678281,-215.90516303533494,102.55230386691453,31.609779106333466,-97.28009849628262,257.69842240428153,128.79409871220517,-114.42991769733055,-243.3176957002324,-372.2122398750597,272.96819954181484,207.4267667581889,78.59687261285302,-50.21543518951199,-179.10531279242718,-188.23723376205282,-317.1415574543068,-445.93565616735185,568.1963468845897,439.3018027091179,310.35239681247566,181.48440709360037,52.65451294741294,-76.15779485492847,386.61424931323705,257.69842240522644,128.79409871274845,114.53898703610413,117.29517291465713,117.33828829916379,117.44095758799101,120.64735853289044,121.65320723597216,117.89469202437336,119.12752037277792,120.72205646524577,120.22868417436148,120.1091751173562,120.36491532008624,120.99354492144593,121.24505747219058,121.86672065457077,121.57183456495171,121.48079743547916,121.76075002535212,121.0177315693551,120.64466621728276,117.67911815477075,118.4005796128818,119.49579844055549,118.6935890228922,118.08035119535671,117.84715324317597,117.99619626070958,118.52626734482962,119.08082190258213,120.00933830889633,122.92948332688168,121.30094965778936,120.0267015503662,119.11827050726434,118.58382372284504,118.42831189647326,118.65317310795086,117.50721473669769,116.73712614353518,116.35033627602151,-224.8233191749412
4,4.0,835.440851049342,862.036225630868,-25.603837574054612,-99.99999999764219,707.8324980774871,-57.25305613700689,692.1315930797756,-99.99999999885696,711.4510454845824,-99.9999999991962,-99.99999999953262,-99.99999999946802,187.8649771335038,-99.99999999945328,338.0496928087296,-5.340473438636754,-99.99999999943854,394.0464550111622,-99.99999999949267,-99.9999999994622,-99.99999999895473,-99.99999999928882,633.623856692952,9.748705982849886,-99.99999999946579,-99.99999999953212,-99.99999999948037,73.19321558895739,-99.99999999955473,-99.99999999952323,459.3728072144152,-99.99999999951895,-99.99999999955986,-99.99999999940906,-99.99999999927964,-99.99999999945409,492.19241266214476,-34.83484453776296,-99.99999999933239,-99.99999999936398,0.7109499536685013,0.7110876813013717,0.7426429869608026,0.74382716049357,0.7163065193797586,0.7423970066368725,0.7172063333620441,0.7438168439912684,0.7179319708230195,0.7438271604937668,0.7109499536685013,0.7110876813013717,0.7426429869608026,0.74382716049357,0.7163065193797586,0.7423970066368725,0.7172063333620441,0.7438168439912684,0.7179319708230195,0.7438271604937668,0.7109499536685013,0.7110876813013717,0.7426429869608026,0.74382716049357,0.7163065193797586,0.7423970066368725,0.7172063333620441,0.7438168439912684,0.7179319708230195,0.7438271604937668,0.7109499536685013,0.7110876813013717,0.7426429869608026,0.74382716049357,0.7163065193797586,0.7423970066368725,0.7172063333620441,0.7438168439912684,0.7179319708230195,0.7438271604937668,-3521.5983106969998,-843.4023338401882,-17.389539334320197,-865.7273318042534,-1001.7206980458956,-329.92155059640834,-1013.1518318322164,-357.15740530144075,-493.18237201429775,182.15110855828468,46.08634097408845,-90.03769685444416,-226.0611279789122,-74.31032909940836,-210.30369534286163,91.71264683786796,50.29801074723122,-85.83915580120733,272.1823324959549,136.0647675844622,-79.10755516237482,-215.23159299032957,-351.2550241146184,246.25465432433373,220.00999406318363,83.97664343571785,-52.09751921581426,-188.23468576429462,-151.06643688933724,-287.18400180089196,-423.24876938541524,567.2253865345361,431.20195541001726,295.08777715645743,159.09441091304834,23.061060285768693,-113.0131023656854,343.0421437474593,272.18233249569636,136.06476758436398,114.00880016697695,116.56924186594186,116.62144239681385,116.63625357323328,119.60443192459404,120.56602017735158,117.07780659753774,118.14069147192228,119.59285364070924,119.05857745630988,118.92301891232226,119.18771251685416,119.84971257606931,120.0665267046933,120.67801548615319,120.41172936593371,120.26543959660162,120.51499230557708,119.72191001509813,119.32346961244752,116.85861592252198,117.50148182217599,118.5431429790622,117.81382978765731,117.15840342626103,116.90726172049963,117.06312872307886,117.62457390558683,118.07322682273549,118.92146859831678,121.78850257721976,120.14733284350433,118.88456678891899,118.01262125947326,117.53983447678948,117.47114516594566,117.80738142487482,116.7837729202661,115.96517574145183,115.55378248866147,-220.64209621118738
5,5.0,623.9138347246602,866.1708172966511,-100.0,-100.0,742.0070599271942,-95.49366028735304,651.5106718870603,-100.0,764.1905436434477,-100.0,-100.0,-100.0,188.37710016816573,-100.0,380.0285041189314,-20.812653012638496,-100.0,429.8355889126129,-100.0,-100.0,-100.0,-100.0,712.805595214342,-13.50075972666646,-100.0,-100.0,-100.0,58.33202341793445,-100.0,-100.0,511.4476117224223,-100.0,-100.0,-100.0,-100.0,-100.0,542.8570616749475,-71.68689790813693,-100.0,-100.0,0.7070986337010652,0.7057409478612688,0.7432602709114199,0.7444444444441873,0.7117262288863808,0.7429864736756832,0.7131846625479265,0.7444341279418857,0.7132147452449736,0.7444444444443842,0.7070986337010652,0.7057409478612688,0.7432602709114199,0.7444444444441873,0.7117262288863808,0.7429864736756832,0.7131846625479265,0.7444341279418857,0.7132147452449736,0.7444444444443842,0.7070986337010652,0.7057409478612688,0.7432602709114199,0.7444444444441873,0.7117262288863808,0.7429864736756832,0.7131846625479265,0.7444341279418857,0.7132147452449736,0.7444444444443842,0.7070986337010652,0.7057409478612688,0.7432602709114199,0.7444444444441873,0.7117262288863808,0.7429864736756832,0.7131846625479265,0.7444341279418857,0.7132147452449736,0.7444444444443842,-3227.065356838999,-773.412563511221,49.57985743643009,-885.0106664354178,-1028.2019865162633,-329.44294782306923,-987.9688046147004,-379.76358402664,-522.9482791877798,198.03316728266785,54.809295810106605,-88.43121663898351,-231.60961298998035,-86.41849243881461,-229.60981251377189,107.1706703711595,43.08752619352101,-100.21792510690071,286.43296864771213,143.2238714727585,-93.60612218327918,-236.84663463268836,-380.0250309835229,289.59458461381905,232.90250481415256,89.65448357895059,-53.616007588204596,-196.92145888831402,-181.77413062837957,-324.9832278031936,-468.2070992754223,617.8271597837189,474.64876343300955,331.46278381471024,188.27146374014603,45.02344250452282,-98.24704866243182,401.30456171351574,286.4329686473788,143.22387147269356,114.00030591950262,116.3505846322323,116.20134530519944,116.68580563950964,119.73019121498331,120.68938960824156,116.99422174532366,118.12485964557872,119.66430677422377,119.08368106779862,118.92248141966438,119.18245858990305,119.86069064105816,120.11277252695493,120.77998597589225,120.46902308183951,120.34377539055073,120.63489066120853,119.80097565807836,119.38181209679787,116.48294694645173,117.19244675490216,118.32196376462612,117.46221046147508,116.76617289737639,116.497128696675,116.65809958958815,117.24741882465811,117.78879031442705,118.75052593683327,122.03964022173845,120.25470774251184,118.86522015247158,117.88518389077053,117.32487601773725,117.1904864163115,117.48354367204195,116.28185523330758,115.41649266340153,114.98134661253553,-234.2893747640866
6,6.0,644.102425067988,786.0615541460936,-28.67963865090624,-99.99999994959607,657.6024192817006,-72.99051838968337,619.5289381350816,-99.99999998866124,711.8531630020886,-99.99999999254076,-99.9999999897555,-99.9999999911052,223.85775605444368,-99.99999998603104,359.76955045979247,27.22065401219026,-99.9999999940546,434.39301124613104,-99.99999999060609,-99.99999999117176,-99.99999998907288,-99.9999999911012,646.5349875527473,48.05363977872946,-99.99999999506156,-99.99999998890472,-99.99999999528453,126.46250531173695,-99.99999999110922,-99.99999999415826,481.2243150800402,-99.9999999887291,-99.99999999535844,-99.99999999308648,-99.99999999390171,-99.99999998693019,530.5834094636881,17.80156118679374,-99.99999999232567,-99.9999999922219,0.7031226928055837,0.7008887160455523,0.743437305717907,0.7450617283944936,0.707666954693284,0.743437032431175,0.7093604098433889,0.745051411892433,0.7088205899178002,0.7450617283949554,0.7031226928055837,0.7008887160455523,0.743437305717907,0.7450617283944936,0.707666954693284,0.743437032431175,0.7093604098433889,0.745051411892433,0.7088205899178002,0.7450617283949554,0.7031226928055837,0.7008887160455523,0.743437305717907,0.7450617283944936,0.707666954693284,0.743437032431175,0.7093604098433889,0.745051411892433,0.7088205899178002,0.7450617283949554,0.7031226928055837,0.7008887160455523,0.743437305717907,0.7450617283944936,0.707666954693284,0.743437032431175,0.7093604098433889,0.745051411892433,0.7088205899178002,0.7450617283949554,-2932.501439246,-704.1466429807489,31.555769662344648,-764.0533562934613,-914.5468877050574,-307.36856679635684,-870.5621950458014,-301.52803738972,-451.95991418138124,209.4897095797075,59.08945411016672,-91.27372602158879,-241.63286751569396,-68.23308416925029,-218.7266156172813,90.61883646951117,67.33744072970143,-83.15733974335316,300.8037946997779,150.40025546817176,-47.5818416965616,-197.94502182763446,-348.30416332173564,247.77285152301164,245.3329598397411,94.90886147167954,-55.593188269225166,-206.08796874350966,-130.05734023477274,-280.460879466882,-430.8611349380402,605.5822750900717,455.22313359834254,304.7651608949841,154.27162943989762,3.8475310729959302,-146.65451866593426,333.4341103187538,300.8037947025476,150.4002554692219,114.0,116.14173517766352,116.04660110599161,116.32212767510288,119.04209483613631,119.94239602180666,116.6421603118292,117.54345261470839,118.88160201442375,118.2632339193337,118.08822919379858,118.35844488706954,119.07083805840739,119.27123572832237,119.91136869591523,119.64657585705658,119.44943260441758,119.692844955068,118.80999318850807,118.36610285382027,116.19002066454566,116.78476962995084,117.82400158666537,117.08567092320506,116.34999468683488,116.06414201023388,116.23166647838141,116.85059636320358,117.23950710650517,118.07381034979825,121.19315686995671,119.43145981196798,118.08986970766856,117.18311163756151,116.72142676582014,116.7098888961651,117.14886392464162,116.14840710297726,115.23840426164888,114.78070237722382,-226.19140091751584
7,7.0,550.6013216958818,747.4697763759514,-29.12975032169061,-100.0,631.5795917435071,-80.31786192051986,583.3955462964699,-100.0,711.3192585354118,-100.0,-100.0,-100.0,242.06324535069714,-100.0,370.0393558453058,43.86932656288792,-100.0,454.2593701557864,-100.0,-100.0,-100.0,-100.0,650.8750097888666,65.6837030993023,-95.47181226797008,-100.0,-100.0,152.5478732930025,-100.0,-100.0,491.3292715893611,-100.0,-100.0,-100.0,-100.0,-100.0,549.0698943888577,45.05375303505551,-100.0,-100.0,0.6997239192148683,0.6962747050802686,0.7436171189914977,0.7456790123451109,0.7037683152380771,0.7439328217022892,0.7057592027674847,0.7456686958430503,0.7044297302972112,0.7456790123455728,0.6997239192148683,0.6962747050802686,0.7436171189914977,0.7456790123451109,0.7037683152380771,0.7439328217022892,0.7057592027674847,0.7456686958430503,0.7044297302972112,0.7456790123455728,0.6997239192148683,0.6962747050802686,0.7436171189914977,0.7456790123451109,0.7037683152380771,0.7439328217022892,0.7057592027674847,0.7456686958430503,0.7044297302972112,0.7456790123455728,0.6997239192148683,0.6962747050802686,0.7436171189914977,0.7456790123451109,0.7037683152380771,0.7439328217022892,0.7057592027674847,0.7456686958430503,0.7044297302972112,0.7456790123455728,-2638.6007827460003,-634.6696224582998,55.26022729765159,-712.2664711246802,-869.8030243473484,-295.8512866678412,-798.6720983611385,-272.8796264946686,-430.42854265215743,223.23877640625432,65.64345304427799,-91.965277856302,-249.50520448176044,-65.0529997610633,-222.58955296412424,89.82194881718154,76.13988327306946,-81.46319116002769,315.2472628457587,157.59532336294373,-31.480563654039027,-189.08929455457266,-346.6292211803659,246.63474797850068,254.78189788280298,101.68223155083291,-55.8691605626078,-213.47223499532058,-118.47327785231806,-276.12521733480713,-433.7205406953611,624.1423726399283,466.60244601342475,308.9914053810168,151.45485218150426,-6.173001886080478,-163.7243940006502,327.74242595820755,315.247262843263,157.59532336166396,116.16415333477308,118.06091290444115,117.89697439445217,118.29073384187161,120.83691699293358,121.69082339047549,118.5461149733726,119.34905800822995,120.60471865377818,119.95512092364308,119.76343600430187,120.03189680408637,120.75723504052216,120.94563692177283,121.5880747543428,121.32923956825105,121.10939959875786,121.3445964650018,120.43188148781532,119.97300275044059,117.99039463429055,118.54997251832559,119.56896200448244,118.84482237428777,118.0921002021278,117.7903507707988,117.95624316298685,118.58796736609123,118.93711675347552,119.74692414807146,122.93193784944074,121.14190608065829,119.78622371979709,118.87996081015183,118.43321467879133,118.45145454133619,118.93424149100237,117.96581508078613,117.02675112626221,116.5544669712289,-228.7195929935252
8,8.0,437.21007989080266,715.7594754206956,-41.961408348341806,-99.9999999965491,615.4701696895997,-92.49534799148675,546.3877230080601,-99.99999999909386,719.5016470458145,-99.99999999940599,-99.99999999927203,-99.99999999938053,257.5293420062124,-99.99999999895645,385.5960779388942,55.3805316651432,-99.99999999958807,476.8768946261031,-99.9999999993332,-99.99999999931117,-99.99999999921086,-99.99999999932594,666.6213726719451,74.39926073147684,-86.39415895645574,-99.99999999920581,-99.99999999965685,170.70735055180543,-99.99999999936638,-99.99999999950042,508.0056885104442,-99.99999999914593,-99.99999999969106,-99.99999999948719,-99.99999999959047,-99.99999999899767,573.0808068104097,61.88602514170644,-99.99999999944639,-99.99999999943047,0.6970250915612215,0.6918564367134742,0.743876140030685,0.7462962962957069,0.6999691166597461,0.7445037806405084,0.7023864390452127,0.746285979793662,0.6999883621055705,0.7462962962961863,0.6970250915612215,0.6918564367134742,0.743876140030685,0.7462962962957069,0.6999691166597461,0.7445037806405084,0.7023864390452127,0.746285979793662,0.6999883621055705,0.7462962962961863,0.6970250915612215,0.6918564367134742,0.743876140030685,0.7462962962957069,0.6999691166597461,0.7445037806405084,0.7023864390452127,0.746285979793662,0.6999883621055705,0.7462962962961863,0.6970250915612215,0.6918564367134742,0.743876140030685,0.7462962962957069,0.6999691166597461,0.7445037806405084,0.7023864390452127,0.746285979793662,0.6999883621055705,0.7462962962961863,-2343.7382969270006,-564.9842776383034,85.9583065223921,-671.9607207220081,-836.8043263695572,-286.0457394619575,-734.2780724378864,-252.71349244082626,-417.4626529159201,237.2145186778944,72.44128127048842,-92.25357249078358,-257.0704637501641,-64.35855215795168,-229.20215780790815,91.6823373489861,82.2931217191293,-82.53002129145877,329.59771285864434,164.77323740731117,-20.82053223994969,-185.51538600116052,-350.3322772604865,251.47166499745873,261.0273200779356,109.92157833947984,-54.848168954725985,-219.67131196538287,-113.71312188957745,-278.5375973409438,-443.3108347484442,648.162441792673,483.34555053352705,318.528120119836,153.68451446934878,-11.02706831224166,-175.79681560623933,332.4608481931704,329.59771285887683,164.77323740743046,114.01737659122657,115.73871927962053,115.4784838830652,116.06178073934483,118.558443810966,119.39990594405269,116.2495505667879,117.00794827261166,118.25010571242294,117.54589415716146,117.32999689008963,117.6048699956581,118.3674553852015,118.55760947373668,119.23233447759175,118.96289549221447,118.72054083198603,118.96360525006142,117.98991972870917,117.50012759527635,115.54157064907992,116.1021775811035,117.15352715699386,116.39981851642249,115.61227829119476,115.27902485970382,115.44542962749014,116.10950529462917,116.45178102308931,117.28595604053154,120.69241593838294,118.79790692707826,117.36523413859797,116.41145232443567,115.94845940012601,115.98173491873683,116.51102853067741,115.5079957000562,114.50492860742527,114.00016408379902,-232.99620030394297
